"","Acinonyx jubatus","Addax nasomaculatus","Aepyceros melampus","Antidorcas marsupialis","Aonyx cinereus","Apodemus sylvaticus","Bos taurus","Callithrix geoffroyi","Callithrix jacchus","Canis lupus familiaris","Capreolus capreolus","Cavia porcellus","Cephalorhynchus commersonii","Ceratotherium simum simum","Cheirogaleus medius","Chlorocebus aethiops sabaeus","Choloepus didactylus","Choloepus hoffmanni","Chrysocyon brachyurus","Connochaetes taurinus albojubatus","Crocuta crocuta","Cryptomys hottentotus","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Diceros bicornis","Didelphis virginiana","Elephas maximus","Enhydra lutris","Equus africanus somaliensis","Equus caballus","Equus grevyi","Equus quagga","Eudorcas thomsonii","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur rufus","Eulemur sanfordi","Felis catus","Galago moholi","Gazella leptoceros","Giraffa camelopardalis","Globicephala macrorhynchus","Gorilla gorilla","Hapalemur griseus","Heterocephalus glaber","Hippotragus equinus","Hippotragus niger","Homo sapiens","Hystrix cristata","Kobus megaceros","Lagenorhynchus obliquidens","Lemur catta","Litocranius walleri","Loris tardigradus","Loxodonta africana","Lynx rufus","Macaca mulatta","Macropus agilis","Macropus fuliginosus","Macropus giganteus","Macropus robustus","Macropus rufogriseus","Macropus rufus","Marmota flaviventris","Microcebus murinus","Mirza zaza","Muntiacus muntjak vaginalis","Mus musculus","Mustela putorius furo","Nanger dama","Nanger granti","Nanger soemmerringii","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Okapia johnstoni","Orcinus orca","Ornithorhynchus anatinus","Orycteropus afer","Oryctolagus cuniculus","Otolemur crassicaudatus","Ovis aries","Pagophilus groenlandicus","Pan troglodytes","Panthera leo nubica","Panthera tigris","Perodicticus potto","Phascolarctos cinereus","Phoca vitulina","Phocoena phocoena","Pongo pygmaeus","Procavia capensis","Propithecus coquereli","Propithecus diadema","Propithecus tattersalli","Puma concolor","Rattus norvegicus","Rhinoceros unicornis","Steno bredanensis","Sus scrofa domesticus","Sus scrofa minusculus","Tachyglossus aculeatus","Taurotragus oryx","Tragelaphus angasii","Tragelaphus eurycerus","Tragelaphus imberbis","Tragelaphus spekii","Tragelaphus strepsiceros","Trichechus manatus","Tursiops truncatus","Ursus americanus","Varecia rubra","Varecia variegata","Vicugna pacos","Vombatus ursinus","Vulpes vulpes","Zalophus californianus"
"Elephas maximus",0.767583084476291,0.760367898555458,0.768881223491353,0.768909954778202,0.788829097661458,0.734119095697903,0.781743706436366,0.781839755216838,0.795406568638239,0.782494583772878,0.770580212651741,0.724677990056186,0.767496595261554,0.78913132483902,0.785502591494014,0.805132858872006,0.721345867103257,0.735011747356635,0.772551753884362,0.777007262400995,0.759748930304184,0.736877709750649,0.791117201753127,0.782457475610491,0.77809977158525,0.80204620894019,0.647458974661598,1,0.786698574248414,0.778751791513346,0.797951825230036,0.783421669983264,0.779749683077514,0.786369744070392,0.774989048213833,0.791548471154235,0.80178459062873,0.777652438501079,0.791197256342299,0.794332964408036,0.785959950966617,0.783012244166871,0.7894518775214,0.784361930788065,0.800065632093099,0.783352817592923,0.778838145366301,0.740949479278412,0.796269209575263,0.794416295534915,0.793788477046538,0.738344311378316,0.758140408147128,0.781411110932626,0.812174504631241,0.743147955885307,0.759605609170188,0.781300300833502,0.779889072220354,0.768683973224676,0.739861501650758,0.977215463212895,0.776336597378589,0.818983477813222,0.649789020756547,0.66087108013727,0.65327581589939,0.655466979599938,0.651617146413636,0.663157810449446,0.794413275130084,0.801549316797287,0.776985743392742,0.772002967642254,0.762787144726482,0.761496860903579,0.781265696631951,0.782544168100025,0.777204590166696,0.738586383010785,0.735044866756829,0.768576995701072,0.763169231023824,0.789760975652386,0.61390769571873,0.78846454212024,0.71812837999604,0.76042221582683,0.777308322721532,0.771907071877994,0.787512320931459,0.79217453245966,0.777842117032851,0.754711330934873,0.663187507272421,0.769369552860103,0.765165951835951,0.793217600311794,0.750229117784419,0.78838960932642,0.783997794729095,0.783062355284137,0.778475307347895,0.746474702388835,0.788499374201791,0.760357066420182,0.78192264264123,0.780948892363357,0.61415916872766,0.75390405665551,0.781186593222923,0.768652426368923,0.776613252242204,0.765721605304804,0.778172613533638,0.819684475361176,0.784216034663116,0.778157538435933,0.774541503365737,0.792275940983359,0.75155178603892,0.645097763547935,0.756198015061333,0.771773719565537
"Enhydra lutris",0.825072823395003,0.785211937230007,0.783717494434457,0.779646683174123,0.942743057414095,0.725710177295197,0.806695535300146,0.79949023291559,0.804527252582153,0.847022228393523,0.794100822069609,0.724876819468853,0.793288506003414,0.797804551147352,0.78345336500081,0.814015124160879,0.708391222548905,0.725621099559961,0.831934344007356,0.791864025067283,0.807953884486631,0.727567932565539,0.792105030319504,0.79675700216996,0.803299726685993,0.801878020036333,0.655988796404441,0.786698574248414,1,0.791072484547522,0.806325542141527,0.790945334271818,0.790063325126432,0.798605392832084,0.784032695254232,0.802258219115154,0.807481078384378,0.785912494890118,0.804542916613038,0.799395079737716,0.796426122796284,0.796730314875121,0.800712708961758,0.795090802762303,0.853644749973104,0.783047462304733,0.793691009666335,0.76369800664893,0.806347890166082,0.806276420936046,0.800175861482884,0.737281883083708,0.779995658713548,0.797772928751634,0.820976773892654,0.751945635646301,0.790616208897671,0.802846362276106,0.79201695761731,0.782572881112776,0.735197586129214,0.791193542813519,0.833633986443832,0.828752581764845,0.642156818404105,0.651150061651323,0.644744030184476,0.653004447891979,0.647180371012557,0.655192158772793,0.804576545891418,0.80300541727732,0.785366175004666,0.788831753365438,0.752329738185649,0.875786523097562,0.796978876113517,0.801202810797941,0.79447633322705,0.741083461220759,0.73552601216618,0.84496157911683,0.782141999571622,0.807519474174883,0.617514105644384,0.768474898961201,0.728118638702999,0.773409792587132,0.793016819852708,0.846100045715076,0.806565985320696,0.846998897221957,0.833562265610107,0.757722770385669,0.659333932636071,0.853928657946371,0.78690097285459,0.799312504779784,0.712323548949907,0.790097535976328,0.789107116037637,0.78459604572104,0.831993872948767,0.745347146109361,0.792267106587726,0.779540738339546,0.795304369166668,0.794674973425037,0.611032736558477,0.773355670887964,0.799762415202716,0.789783259411597,0.794872275458071,0.789482434863296,0.796703508268257,0.756888865516082,0.807333437345919,0.851735783554105,0.783202756622721,0.796470800209106,0.780430628710782,0.638256751605088,0.818828964163305,0.851612835130942
"Equus africanus somaliensis",0.827420153737651,0.81676731587058,0.806190436592749,0.82031798554387,0.809195841765919,0.724722711904281,0.822323900246225,0.809366049337888,0.779045063457859,0.833004345531678,0.811087583414783,0.76080271699919,0.813706810544599,0.860026585239616,0.7938567050218,0.842151684272991,0.742460940450415,0.7496981797368,0.81543272167518,0.816196232225301,0.819528240673418,0.70433582632135,0.80771076816098,0.81042365204783,0.808524966293142,0.841453578201253,0.695843688000822,0.778751791513346,0.791072484547522,1,0.962120984565784,0.981677806869448,0.979208094222289,0.787922871159241,0.819826366740498,0.824653145631424,0.814933397994306,0.820224150714134,0.829324010033848,0.813087835736837,0.820681965150883,0.822914935148678,0.828954199258815,0.82386578076729,0.835336015491113,0.768888845370323,0.818970240147247,0.805653078731322,0.795279717935865,0.816997430320721,0.794850546940819,0.736476809237598,0.80977324604867,0.811138296066277,0.796830893321378,0.778103829168697,0.813893379204101,0.817038003174354,0.81066169738025,0.813799064141802,0.7554131673685,0.781636894119132,0.821192500130223,0.841972917320096,0.674961834128876,0.683986519576829,0.675491723508131,0.679241905287364,0.657406100326268,0.681394377802318,0.787940757882312,0.790449418577475,0.800771109777786,0.801966916581766,0.740686062507578,0.810200507255444,0.822892127451165,0.813247463754119,0.825748709906552,0.77463691869847,0.75060020869736,0.797545874384692,0.81509556059322,0.790475678895758,0.648848628104994,0.764243561625457,0.758545504840396,0.775408355307643,0.819031740754707,0.776061874428817,0.822696923160979,0.821284107677988,0.832902428920469,0.771824992657646,0.681124732225496,0.792632576235479,0.818186154321435,0.82983983767988,0.753210166924066,0.811032524330304,0.811159351090687,0.799949164123523,0.832609110086794,0.74284202412002,0.861228672737414,0.812129338695693,0.822073193115714,0.818283850264447,0.625251623574871,0.815167579248585,0.823028088379475,0.815866349926111,0.812514507893042,0.815642298256212,0.810927849813985,0.75898794513668,0.803293837420511,0.806766073180109,0.812630365772942,0.817231300262798,0.808437714250766,0.68330022990552,0.817399448047446,0.798732076935342
"Equus caballus",0.810242392607685,0.807605173450588,0.814685984812062,0.80527652010165,0.812813012787411,0.735140251581763,0.834271561080665,0.81484564915255,0.804348040149058,0.833082722987712,0.817011459929388,0.750156069381908,0.816819576015291,0.864547780033852,0.797253074316258,0.837872675449152,0.729898098251874,0.746081539948953,0.812095394523761,0.821211010657865,0.808170520373592,0.72416663187393,0.808024125114509,0.817171502852748,0.811746255767607,0.861895748927965,0.678891754424909,0.797951825230036,0.806325542141527,0.962120984565784,1,0.96566664663078,0.966705464740095,0.802903422672257,0.809637575342386,0.818531033080859,0.820783962342477,0.805888862314753,0.824467426348864,0.813670349943426,0.814762371467132,0.812767599738684,0.822421047758778,0.81611654379605,0.831692777676903,0.778430236915025,0.814070063734369,0.783210299271125,0.815854318180408,0.814843956420396,0.79892188850765,0.744810807712817,0.798916637916326,0.815062205307793,0.813119943405538,0.768798890979676,0.807157622155305,0.819945589299118,0.802040808263755,0.803681598520745,0.745567467218266,0.801383405101728,0.816974980174904,0.843397660490663,0.6653736652399,0.673724416410211,0.667031563806815,0.672186912034075,0.658381804164473,0.673614565449787,0.806751588408331,0.806635671900399,0.796366993838657,0.808711606579653,0.762102961685076,0.800199888431252,0.814761858604488,0.815944443924891,0.819761539788031,0.764929819661504,0.749999071269618,0.80084696782012,0.80057773102793,0.811628861223091,0.640326794100722,0.76901149090409,0.752939007069521,0.775321174494347,0.82375100558268,0.791828223965158,0.81956008756675,0.82054176370471,0.819735740867061,0.768209363108943,0.676023965436684,0.799703226622238,0.8142295569671,0.826542828940247,0.737402026440453,0.80696526537031,0.806376271970239,0.796723747673269,0.823829308692532,0.754410848446832,0.862907668243803,0.803772317509293,0.824622747526979,0.822293603746018,0.627632982118544,0.796154548927545,0.822248696065628,0.810397552426067,0.809830361358861,0.811133705106644,0.81429780771023,0.768795330474559,0.816012417756916,0.807466472974149,0.800894416137027,0.813804270098888,0.796865089713229,0.67151341958896,0.805290335492505,0.809116158310765
"Equus grevyi",0.8281688380276,0.81399728291572,0.807064490696746,0.81789113410062,0.807888343121077,0.731709630450843,0.821395339514285,0.807116221426215,0.779762496088179,0.834984437702679,0.81086933625174,0.759721719468971,0.812702900521049,0.867769454105559,0.788054255983891,0.839903630887328,0.740534854446519,0.750972942252264,0.82201036449046,0.814742571639724,0.819059611088968,0.707977614959734,0.809799286246544,0.814699000864182,0.814403358861546,0.848097665147679,0.690222682775817,0.783421669983264,0.790945334271818,0.981677806869448,0.96566664663078,1,0.98327120518264,0.788524573246566,0.813217338959768,0.822922519918299,0.814713432578916,0.81542121592374,0.825773047304944,0.811358286086871,0.81803322822417,0.820588673890556,0.824584891193962,0.820253858679089,0.837782244958277,0.768714834517108,0.819781027175776,0.799961875589638,0.80221077351742,0.817588026706711,0.7920835799538,0.7369736332022,0.80740722490346,0.809236084737385,0.800622758305518,0.781486615992776,0.813834182068174,0.819290556261535,0.805657106828492,0.813115214762877,0.754437405399656,0.785860796306117,0.820846289691764,0.840239684516507,0.67459011250443,0.683753210049771,0.676566274740235,0.677812829876571,0.661825394094801,0.681542928371142,0.79752099633503,0.791087408300012,0.798378918776553,0.803007229109027,0.750777416834323,0.810790989834076,0.822521719121182,0.811294790998833,0.823122260055114,0.769221561844122,0.746147099353902,0.80122692071426,0.813488797741372,0.798066971482343,0.644855010265102,0.762248861590339,0.750568778832387,0.773765412791692,0.818822107734246,0.779120561242869,0.823361494329552,0.823708541245454,0.832823842353363,0.772186638550623,0.682693388248735,0.794625040579436,0.818599218425095,0.829838252401748,0.745667483706672,0.80799862782283,0.80595247174072,0.795870741828982,0.829870554947485,0.75051127673635,0.868982109372594,0.811165744066474,0.821725564429332,0.81820885811306,0.623256315970286,0.811011685115418,0.820456648203145,0.814598457700859,0.814122821336953,0.811845254904649,0.809222974408314,0.765098262111706,0.809390797284893,0.810645747371901,0.81012901322124,0.815003908417248,0.808223000421519,0.679051592127033,0.81790608736609,0.800597599650417
"Equus quagga",0.824045734340958,0.814062298618624,0.811407559169084,0.817532681114198,0.804972726414885,0.728579911530471,0.82890082778624,0.813158574849118,0.780958669516328,0.834426247630221,0.815560201103517,0.767591743850002,0.81898556792912,0.864769361765744,0.795956524589188,0.846510190388084,0.74855460232326,0.758974923943441,0.813233920811181,0.818872143908438,0.823571354235195,0.704880048963005,0.810321065989377,0.813214302040933,0.809586165455022,0.842130532353156,0.705020425385287,0.779749683077514,0.790063325126432,0.979208094222289,0.966705464740095,0.98327120518264,1,0.786330681817102,0.824536328944431,0.826211008658277,0.815698704790627,0.8228181505463,0.832394559938526,0.814410973077826,0.821486694391496,0.824800118814351,0.832500306605047,0.829054977199555,0.832228812189231,0.76585080510777,0.819878700417307,0.801584223152119,0.796837439499377,0.817066922114754,0.796824602613042,0.735292230365116,0.812320174003651,0.810664794187223,0.794605457490049,0.775579526560761,0.814910220223916,0.820736764322172,0.816409351491434,0.813718564138753,0.756405065609076,0.781014567631625,0.821548166063329,0.841762920063032,0.685664965810177,0.690965737623094,0.6833624241675,0.68778010864959,0.665854410532824,0.688536871205983,0.790417702536075,0.792012663246549,0.80252097079138,0.801695963745719,0.74656188671716,0.813106712769621,0.822748460584211,0.813427888142725,0.828094827365191,0.780561591201367,0.758689719720286,0.794829908546841,0.815659463151733,0.789023586278452,0.654099928270658,0.770157010109813,0.763728808425828,0.778232852113003,0.825418037455345,0.76894301336176,0.825387166413681,0.818904790106128,0.83068822878023,0.773496004936074,0.687848564902781,0.786893119702765,0.821409981646975,0.836356238673753,0.757191243107766,0.810820776389776,0.811456115050824,0.796676345184383,0.833430381717644,0.745565980016981,0.862761436334092,0.815667081068482,0.832032698302359,0.828562963718102,0.627031503136086,0.814615407834473,0.823261930267641,0.814182663646526,0.813076959042966,0.815706672433136,0.810286696034673,0.7606903096841,0.806758009570672,0.808371893805163,0.815440508990064,0.819909802389752,0.810989627578175,0.691122710069038,0.817554936487891,0.796119327009368
"Eudorcas thomsonii",0.788053638399907,0.883142034317299,0.876584126352524,0.904863327367827,0.812387568386442,0.7183269659432,0.865128200277907,0.783252648726867,0.786617414746316,0.799251585040867,0.848022770289645,0.731831658533268,0.819797213221646,0.789661795060256,0.795667966895612,0.810529984464109,0.723741177892232,0.730034280825504,0.780851640593714,0.90059061621606,0.786001300708007,0.73764163404853,0.784109047655566,0.824992677614038,0.821785965031643,0.801096379297634,0.653193503422411,0.786369744070392,0.798605392832084,0.787922871159241,0.802903422672257,0.788524573246566,0.786330681817102,1,0.791791454704636,0.803813651532534,0.805946249741255,0.792579201314195,0.804329717628698,0.809682581708876,0.802369501488284,0.794989174582445,0.802260734881182,0.799638399868735,0.813291180038602,0.787696598654154,0.928539686399435,0.840855969094773,0.83260598018549,0.785796431745782,0.809156108075746,0.753245636787891,0.881445115059017,0.907647114763989,0.799213082738348,0.758891765330857,0.87775392800309,0.832295544751728,0.798282689681418,0.903505145120222,0.746802295653757,0.78793445006308,0.803308521036877,0.81882128508479,0.648345933909124,0.655707574588571,0.6494038241685,0.655638101563468,0.651266690184776,0.656538300785569,0.785113012858441,0.813891682771464,0.798817564035174,0.86722542641702,0.746337579842883,0.776267548995923,0.930714196820526,0.944792212545576,0.925709848739456,0.747502370560507,0.745590900379636,0.774547291225945,0.853159978427437,0.828001328054933,0.635062354689898,0.762128866123241,0.733753182227984,0.768035054613402,0.895069589694226,0.791328444258996,0.78586343032303,0.811575901141565,0.801105234849763,0.76193186862974,0.65593783990145,0.785534381815275,0.812329048437659,0.796563744051742,0.723135444455147,0.806537364693522,0.798235146657689,0.805698936205553,0.804901291207679,0.735062068513471,0.783466908938567,0.807725782641013,0.820554054833034,0.823393780933131,0.62719057385545,0.847147828740351,0.868948436255832,0.871238505779348,0.87018029658082,0.869302322025648,0.881411462501859,0.758235091690592,0.829307167141783,0.802227432765795,0.792466801095484,0.805031214244465,0.793331674274962,0.645781474845905,0.783248475744266,0.789031494165467
"Eulemur albifrons",0.802512291057028,0.8108285565563,0.791491751217793,0.823134081230677,0.808182843468784,0.71669647100753,0.801334614441626,0.813014929702389,0.78247296282878,0.808516461249106,0.791888378847037,0.782293162921574,0.828154820622052,0.811409594834246,0.897142487587287,0.856329732951572,0.782854693276649,0.765458861985063,0.780939005713914,0.819996108027119,0.816768008946436,0.744481470201617,0.859551033369052,0.816032103312717,0.799470378227207,0.797623408300059,0.713362689054238,0.774989048213833,0.784032695254232,0.819826366740498,0.809637575342386,0.813217338959768,0.824536328944431,0.791791454704636,1,0.972172060107558,0.943924718082876,0.97242335875778,0.980533214106022,0.962064547987818,0.962262600778015,0.960065967294234,0.98075399772734,0.988316437097938,0.805781071957247,0.82306995257522,0.813448116936328,0.807832518019163,0.792682219853872,0.815688180992415,0.925431781484477,0.759529392793848,0.818656569759235,0.807153802048189,0.801444274197731,0.771861648794387,0.788378572798206,0.828662147626298,0.941251198410214,0.809650976556697,0.825693884518878,0.77232142026054,0.814363657019102,0.853724816632753,0.690499741127059,0.678399336028774,0.672175385391424,0.697968467765442,0.665747280005972,0.691429582656024,0.77432449793647,0.874224352966257,0.908775983276786,0.793733234915259,0.723333857711567,0.807449489215633,0.820609941275781,0.811523877185246,0.825417148816192,0.844384786581787,0.831051602409488,0.765476903899985,0.811971869284519,0.779370630826683,0.679686533855076,0.791751416533356,0.809038398505036,0.840902752181117,0.812289747778973,0.756188728951299,0.831119830583714,0.799828887918344,0.81712283037721,0.828806385978253,0.68352173729123,0.759426046030037,0.825009714575918,0.853320349769033,0.771959496117132,0.917400899024937,0.92173499206903,0.90635216152335,0.818591636692682,0.728674620143388,0.799290212425366,0.832612087117492,0.83026685637469,0.82683062631844,0.644485956149827,0.813076265985339,0.814348592519303,0.803368213446984,0.80255572302208,0.809138246156843,0.805670164498448,0.744948522176408,0.798277580619758,0.799729953510895,0.940387859773071,0.939629233389068,0.812593517324782,0.691611368223074,0.801975966057388,0.772707610341723
"Eulemur collaris",0.824264187100044,0.814636407727439,0.802145315816369,0.823009121547646,0.824141614652355,0.739976048512012,0.808498331591098,0.821461397536418,0.799641670503846,0.826904537299928,0.802439126322853,0.777582874416824,0.826242818544323,0.826468648951597,0.894478891372391,0.862358999191439,0.773501598955052,0.770710444414197,0.809036201877123,0.822234990104925,0.82553983407642,0.751599669735145,0.879679561231092,0.821181820463331,0.817059844106217,0.811259572131436,0.701489501306515,0.791548471154235,0.802258219115154,0.824653145631424,0.818531033080859,0.822922519918299,0.826211008658277,0.803813651532534,0.972172060107558,1,0.960085556020931,0.968118509495834,0.981458199721743,0.969132405916069,0.972727869709448,0.967544047159811,0.982572525497943,0.978676728398163,0.829254169787684,0.838435504564188,0.820588236302592,0.807630895683731,0.810555118447684,0.834228277609012,0.93191323930829,0.768460730873651,0.817868613972282,0.814978839561194,0.827820858700483,0.786622801906247,0.803934195609459,0.835749943197627,0.937473161152692,0.816139181445739,0.824000649297903,0.790785905085806,0.829944607737682,0.85982270897467,0.680064396036426,0.680747040755184,0.676614862987717,0.690969265717507,0.670895952927653,0.691345700996,0.799326447865712,0.893150561603862,0.906206897241466,0.804376318359339,0.747833210075079,0.817457746131775,0.83023218001556,0.821920156706524,0.827608168864795,0.831883485250029,0.816527580689561,0.790508125797929,0.816962269696974,0.802155002672706,0.665094804914767,0.793222387907799,0.786529846218677,0.847228113000198,0.817456657467568,0.778484194137358,0.845530797294695,0.825275063115448,0.835533884107048,0.839581371851957,0.690488231794268,0.790164133574972,0.825029951129115,0.858510984478517,0.764947928725824,0.924204438900402,0.919494833107157,0.910838750192719,0.83119167870736,0.750087499918251,0.816812404825322,0.832176540522841,0.834425092047819,0.832560872214762,0.64104669315402,0.817905820091234,0.819533155413657,0.815586640887249,0.81582931067156,0.81767289980391,0.816458677430781,0.767804723244504,0.815276763149332,0.816452546954716,0.937751710629873,0.938343173503702,0.814259502912554,0.683198805928957,0.816054553206794,0.797172068414301
"Eulemur coronatus",0.805188021683005,0.800755007210617,0.800911070908789,0.803027853111281,0.818713764389706,0.746921809184717,0.818291029346651,0.826686572115616,0.821167079094429,0.820143069272211,0.804436877005317,0.77033536215663,0.815150047012884,0.81369862523557,0.900080879360909,0.850624696910397,0.747423463930463,0.763662885513811,0.803211890551891,0.810701767452076,0.802676510829799,0.753546347846272,0.875468189658659,0.815325143811132,0.807739001206453,0.817174872969816,0.691293551617083,0.80178459062873,0.807481078384378,0.814933397994306,0.820783962342477,0.814713432578916,0.815698704790627,0.805946249741255,0.943924718082876,0.960085556020931,1,0.944808043241899,0.964613235911246,0.957193217959833,0.95525048981881,0.942716061725193,0.963299047768067,0.952456507777069,0.824042224153297,0.847179195202157,0.813802792526554,0.783997008582354,0.812542782124045,0.833607029240625,0.924262506518199,0.774572374009473,0.790214636452181,0.806931413782919,0.840504964692451,0.782853822978179,0.795128384326158,0.821301756108613,0.914429772779969,0.794750227213969,0.806298738433008,0.803946553987585,0.815286045558892,0.855049952566241,0.672906692239596,0.67745900896899,0.671156516067165,0.682446452744466,0.672615585884625,0.685487286460348,0.812262772318068,0.907681071139041,0.8950946483368,0.808365257231227,0.766112435091779,0.799303793834661,0.812335632372172,0.814558169763548,0.821852005730296,0.81912676956688,0.805121754298134,0.790240315066306,0.794649245248913,0.811289569522562,0.652326239537895,0.784980754980145,0.77559356690062,0.841159571814619,0.811347915822478,0.797999408245512,0.836809067232223,0.817888145861622,0.81672415723385,0.838010357642056,0.682611000277122,0.798808224403847,0.806813372420101,0.842397888759427,0.743279649484033,0.907824922312899,0.907188559054024,0.896892978551134,0.814890055761978,0.758194081248995,0.810758550492534,0.806389643472606,0.823120172525747,0.821034491400287,0.637636221363782,0.795126120050515,0.810255318762495,0.801405709022615,0.802284518496684,0.800021461706646,0.803658212700425,0.775041132986787,0.811841044165052,0.810727341543826,0.909020508399579,0.929155915770493,0.79156912214926,0.663824916683547,0.802172348014971,0.803024326409615
"Eulemur flavifrons",0.809237444921011,0.8141446883146,0.788529605076117,0.82931308870574,0.811233728045658,0.725417579175134,0.798354786841561,0.817134263951459,0.78638946709773,0.809670225585675,0.788630593090538,0.778202094679733,0.826077881838255,0.810745865813592,0.890794234245744,0.852204848007346,0.78381529021626,0.772601477419927,0.785079649860097,0.815252918053981,0.817238471187482,0.739929299531158,0.867239335586199,0.813518528805812,0.799121480018423,0.793013890042778,0.718582336548941,0.777652438501079,0.785912494890118,0.820224150714134,0.805888862314753,0.81542121592374,0.8228181505463,0.792579201314195,0.97242335875778,0.968118509495834,0.944808043241899,1,0.971118538167197,0.976573869126445,0.962905103532653,0.962477069085794,0.972740081650134,0.974421681063564,0.813396108897122,0.827208623596286,0.820360965728199,0.81640869361117,0.790724968275751,0.815241793716361,0.925169400345377,0.761956737137029,0.821404580127905,0.808354834573004,0.801974474955508,0.779161279154113,0.793483041841176,0.827927670951397,0.939335094426147,0.813202105818396,0.830234272532791,0.777600319837938,0.816754660968514,0.84855657103413,0.695539971222244,0.688314361373762,0.682076617828479,0.702271351462898,0.672095587134092,0.698935930253116,0.780281181013678,0.872841321585078,0.905008682045649,0.792196062941499,0.733166733377387,0.812140928807832,0.823795521503127,0.813259731736307,0.828094606183642,0.840205340957682,0.828178525248882,0.76993587279698,0.813198897306669,0.777982901045359,0.673937277686471,0.79238079821487,0.803024761610012,0.841536394873776,0.812687875628571,0.753864318057561,0.828811938071901,0.805544971364427,0.823079609355024,0.833347857914474,0.693090005478093,0.763173266828328,0.82228915376595,0.849637813000616,0.774242367126794,0.916937735841335,0.920595012084945,0.903839522611082,0.82220635926427,0.735264482791589,0.798669374386887,0.829696684828077,0.830679087781209,0.829371347129928,0.642610604617486,0.819691855794859,0.810493849898466,0.804631714140764,0.804462367200617,0.80901845336765,0.804700668798555,0.753573468962929,0.79723011374814,0.799471709229459,0.940536542188647,0.939957171943478,0.80980572597885,0.700061942837916,0.810223654915961,0.775494455150004
"Eulemur fulvus",0.816985828138104,0.81625152013316,0.805443465813112,0.823561886404787,0.825074075607546,0.733284384850635,0.815864773601355,0.827463724261627,0.80395314930967,0.825781898280903,0.8070014084914,0.785009631939159,0.833767454241018,0.824239556229882,0.90577202984329,0.865658811564557,0.773757558268645,0.771521675530178,0.801246638701179,0.826268874791952,0.823783663585562,0.75048147981111,0.873937008753582,0.825941684673459,0.814505824215226,0.815880233561588,0.710602279519612,0.791197256342299,0.804542916613038,0.829324010033848,0.824467426348864,0.825773047304944,0.832394559938526,0.804329717628698,0.980533214106022,0.981458199721743,0.964613235911246,0.971118538167197,1,0.9713863977113,0.973119605180151,0.964617263338759,0.989273446883838,0.98347141135926,0.824863212857464,0.839549972931192,0.821361997805079,0.808350372237185,0.810619671891093,0.833818634258742,0.933796851026413,0.771704123713378,0.816728428723761,0.815759109372216,0.826835241949598,0.782857120440258,0.804807989468585,0.837545771308122,0.938813280527842,0.813887477337571,0.82510324194009,0.7898047097773,0.826411550334916,0.864396240297532,0.687642360030528,0.683369901894536,0.678195072447413,0.697194751892011,0.67280913167796,0.693933640055791,0.795748483677952,0.896493305746757,0.912121946987388,0.807743192447586,0.745716798310155,0.816703344613807,0.826350577001281,0.820155286982851,0.831506025771638,0.843221646734065,0.827426614029561,0.788053870060223,0.81727610171001,0.801141704603276,0.67418685675792,0.794293400765687,0.802187875158685,0.850634535012646,0.82172627937299,0.778017269872601,0.845087195181807,0.819572200887657,0.829680931263431,0.840312509912434,0.689033779199678,0.784912807809284,0.831165138394313,0.861565137336248,0.769502740662624,0.922842943837336,0.924476742436128,0.911909911345043,0.829543885384907,0.748630067242182,0.814737507809193,0.833015423775992,0.837780459389807,0.83444623972309,0.646673289463458,0.815324890662715,0.823243030685615,0.814273293300278,0.814538145637489,0.817799450203419,0.814716929966566,0.765126120242847,0.814883992668358,0.812330619940652,0.937996242981688,0.943367468579153,0.816744791449585,0.685680869393613,0.8119874508314,0.796903772476017
