"","Acinonyx jubatus","Addax nasomaculatus","Aepyceros melampus","Antidorcas marsupialis","Aonyx cinereus","Apodemus sylvaticus","Bos taurus","Callithrix geoffroyi","Callithrix jacchus","Canis lupus familiaris","Capreolus capreolus","Cavia porcellus","Cephalorhynchus commersonii","Ceratotherium simum simum","Cheirogaleus medius","Chlorocebus aethiops sabaeus","Choloepus didactylus","Choloepus hoffmanni","Chrysocyon brachyurus","Connochaetes taurinus albojubatus","Crocuta crocuta","Cryptomys hottentotus","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Diceros bicornis","Didelphis virginiana","Elephas maximus","Enhydra lutris","Equus africanus somaliensis","Equus caballus","Equus grevyi","Equus quagga","Eudorcas thomsonii","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur rufus","Eulemur sanfordi","Felis catus","Galago moholi","Gazella leptoceros","Giraffa camelopardalis","Globicephala macrorhynchus","Gorilla gorilla","Hapalemur griseus","Heterocephalus glaber","Hippotragus equinus","Hippotragus niger","Homo sapiens","Hystrix cristata","Kobus megaceros","Lagenorhynchus obliquidens","Lemur catta","Litocranius walleri","Loris tardigradus","Loxodonta africana","Lynx rufus","Macaca mulatta","Macropus agilis","Macropus fuliginosus","Macropus giganteus","Macropus robustus","Macropus rufogriseus","Macropus rufus","Marmota flaviventris","Microcebus murinus","Mirza zaza","Muntiacus muntjak vaginalis","Mus musculus","Mustela putorius furo","Nanger dama","Nanger granti","Nanger soemmerringii","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Okapia johnstoni","Orcinus orca","Ornithorhynchus anatinus","Orycteropus afer","Oryctolagus cuniculus","Otolemur crassicaudatus","Ovis aries","Pagophilus groenlandicus","Pan troglodytes","Panthera leo nubica","Panthera tigris","Perodicticus potto","Phascolarctos cinereus","Phoca vitulina","Phocoena phocoena","Pongo pygmaeus","Procavia capensis","Propithecus coquereli","Propithecus diadema","Propithecus tattersalli","Puma concolor","Rattus norvegicus","Rhinoceros unicornis","Steno bredanensis","Sus scrofa domesticus","Sus scrofa minusculus","Tachyglossus aculeatus","Taurotragus oryx","Tragelaphus angasii","Tragelaphus eurycerus","Tragelaphus imberbis","Tragelaphus spekii","Tragelaphus strepsiceros","Trichechus manatus","Tursiops truncatus","Ursus americanus","Varecia rubra","Varecia variegata","Vicugna pacos","Vombatus ursinus","Vulpes vulpes","Zalophus californianus"
"Daubentonia madagascariensis",0.522837053467298,0.530956406573748,0.525285932970471,0.527307802169865,0.545495851801779,0.427483276431942,0.542530447038444,0.580944344554066,0.571447315359101,0.555875474000931,0.518719584581547,0.43549323151472,0.529718597711995,0.561172798718848,0.521681208386718,0.637545534413106,0.38630428709196,0.46314587516191,0.535242413492863,0.525037479587252,0.529992303078396,0.343873935983204,1,0.530103090416697,0.539416152646665,0.536608518683145,0.355177390870996,0.514152563816528,0.540957787839694,0.569396885242148,0.5737455645174,0.569403103045045,0.578102096890423,0.515643870479753,0.494962529982705,0.672015228382284,0.666908911656096,0.63657439100973,0.640277891106212,0.648239042233626,0.663405550017046,0.665385859122534,0.64202024875746,0.628675993509132,0.539151906549086,0.582758076480298,0.531723737907702,0.504763784104979,0.541925864375913,0.608619409999711,0.58769829908131,0.462210449724036,0.525668656488232,0.527284083932606,0.595560212492733,0.508313585677421,0.54130717696177,0.54935266855303,0.56003603074071,0.523142677325223,0.508250746541614,0.522658302505493,0.544209740183829,0.631280664098979,0.328233585027006,0.32745964729237,0.333339863329712,0.32202127212837,0.296972182941827,0.336754397244181,0.561662970680108,0.657103607385095,0.559432314696806,0.510213145624752,0.464880515846916,0.557074515377164,0.547606169848002,0.534959517570344,0.544863236617758,0.442044143147792,0.363960370741277,0.518511482613397,0.528412990252841,0.534106053591946,0.293174100207899,0.509779064666037,0.358020605797034,0.582311420202965,0.53256098038655,0.496574146785004,0.606929142807252,0.531704359160685,0.543132887987638,0.604485400278582,0.331401226081639,0.528617159498246,0.538775618243385,0.619544142213398,0.442480956886721,0.667772807430664,0.648665311652831,0.627250391193943,0.547959671052251,0.468392504633608,0.55193856843294,0.536478154827757,0.572821852500353,0.572556700839883,0.262754565130257,0.526396012781941,0.534482673860333,0.545389260710713,0.553128808488374,0.54567932501065,0.53375446811192,0.518223254115543,0.550251824189002,0.535604182085202,0.595423078181313,0.576630592149667,0.52441886262983,0.344938424586064,0.542770475047136,0.537096055248837
"Delphinapterus leucas",0.502367949770477,0.596453781185381,0.587300479632654,0.616810336585006,0.557411430270428,0.40071819485215,0.588945579495509,0.554476769558238,0.521586841470198,0.550456856880653,0.584054501063052,0.485383516992924,0.801631867182744,0.559772167091014,0.524738203338535,0.578033157195043,0.441704216951124,0.455665870325439,0.494858253749255,0.60689043093528,0.52672864423606,0.380001757782227,0.530103090416697,0.999999999999998,0.744760610705731,0.553411989908885,0.404100700256826,0.47616622963594,0.5490944479496,0.574607725780127,0.580122586481721,0.567095735444078,0.589689801907453,0.596830123766572,0.509798486304594,0.582308340214869,0.55950298380332,0.579766175394942,0.599308537263097,0.584226032251422,0.571929064943007,0.566228278205291,0.593884442738554,0.59142729056062,0.522258198686481,0.508691549467499,0.595980400578179,0.589555647237468,0.789961446606597,0.537809456365988,0.569139077937154,0.482971949295174,0.59519576284897,0.603487807874319,0.522390441782292,0.463036089438493,0.574297053691514,0.816357522242644,0.550745005168942,0.607534867421719,0.499086927005718,0.478597783937114,0.517361996386273,0.588233801647675,0.374614558947302,0.347281683880573,0.344802839077871,0.371196914854495,0.313068779487035,0.35242740498062,0.500797030898594,0.544131601669077,0.558439130872819,0.605835721983693,0.407697618137551,0.552564251610565,0.587964886945983,0.594297446190637,0.603665130279197,0.464286477714887,0.398074442585636,0.491473711896372,0.602238625368258,0.744626920772055,0.336539494193978,0.490676292292055,0.413165995461651,0.529937858321807,0.620326630197148,0.507308167629788,0.536101059013079,0.499604341727255,0.518964066737503,0.486979316249466,0.337351866499666,0.483593592921245,0.831487862037559,0.571095898442202,0.454482878507642,0.567959491706302,0.580395094971297,0.582960739562194,0.558672205543453,0.439134489672857,0.540135948671486,0.809347672110904,0.618978973312917,0.60547142331021,0.315752285669441,0.601119443835387,0.624159578769849,0.60572419005055,0.60507467219071,0.607835971882436,0.608650250460548,0.473443964718127,0.757400926922989,0.533200538837602,0.583300347200198,0.565100819802282,0.601151612621901,0.385743219892429,0.542326200487647,0.525665043731988
"Delphinus delphis",0.546834925734049,0.564077437084251,0.556514246172894,0.565673423126833,0.583689184756252,0.396884902261332,0.547080106651004,0.531623412481034,0.513731629638387,0.562825984183752,0.548570522885471,0.415867210606996,0.737459756843059,0.56379049527003,0.436772987018737,0.553485968091886,0.360990681036769,0.420558439967322,0.541252834099537,0.553251477843507,0.537729819011756,0.314680043467549,0.539416152646665,0.744760610705731,0.999999999999999,0.526608576778345,0.332779718850335,0.489993519151908,0.550787737532932,0.565494708407087,0.563065405298219,0.576318567717061,0.560198115846069,0.545944207606315,0.424285028039266,0.548218643472638,0.531377152970396,0.518700759967448,0.529889391311503,0.529769035866431,0.542157204197951,0.539815816586326,0.527167516269855,0.523446939787378,0.553715966394676,0.490841947991621,0.562891009246397,0.545335240671776,0.847759831669797,0.538849213063991,0.488319564598994,0.422500031984241,0.556925130873078,0.55771491951539,0.549520362070069,0.499162418215135,0.599928444942211,0.835653631347897,0.47244619260661,0.568422710245824,0.441902903305268,0.487416060844922,0.539150988932752,0.55530889457013,0.305317156842282,0.311492501370064,0.305733143817018,0.298764191345617,0.27112399572038,0.309013409805727,0.510840719889544,0.515315953287339,0.473144819223421,0.553479807258123,0.439122571165985,0.544167301598529,0.586754316054065,0.570027917264896,0.56095921043728,0.381646632735514,0.318279530853373,0.542491190354254,0.562055446587059,0.832988512910282,0.276648345553675,0.444916752453185,0.330819748510113,0.503142526266333,0.562002694260036,0.499158526517023,0.555714810986362,0.544415908253114,0.547812263818785,0.479813536084481,0.306441874095756,0.532882682804131,0.724041871868032,0.544889984569305,0.386647562041373,0.532574185779082,0.524750472364959,0.518343179019397,0.554283091361307,0.437360793907944,0.555620517913249,0.83310169987375,0.58229465573417,0.582339109776507,0.249766737230489,0.57038093742112,0.581160774710429,0.59636461335161,0.607851144572071,0.582623319956231,0.57676468139677,0.48990336266828,0.957007573214721,0.552066900591449,0.499383323477151,0.47893823832561,0.578506504574096,0.328483426694384,0.529562937122814,0.557834172769101
"Diceros bicornis",0.49274012122587,0.561086112731726,0.553349472551905,0.559473245845117,0.542121166990448,0.424925874302826,0.567817112572222,0.54949989431089,0.552847398573267,0.552617845214488,0.556086329514386,0.472663177753598,0.544841363476917,0.809406637070189,0.534005090556776,0.576908097265386,0.431643799991693,0.447477233260018,0.505375290360596,0.589388982617362,0.515153374326936,0.405586420576713,0.536608518683145,0.553411989908885,0.526608576778345,0.999999999999998,0.382927625728473,0.513788883135571,0.549447305100356,0.635096297508377,0.667120331066543,0.633639183303904,0.650162160944099,0.550624569728128,0.50279188392997,0.578735842139601,0.57467276903642,0.569684892677758,0.591950513793205,0.591915213054131,0.561778977895891,0.557055416424072,0.597497134946333,0.586935090033417,0.543761103008216,0.522081268321432,0.551516183234966,0.521331675793354,0.567520865219546,0.54565695431921,0.566359865015572,0.474148840209774,0.543659204921922,0.559393552867609,0.554754573815575,0.478385404204295,0.53524694861456,0.550204606615633,0.54053386148483,0.554512884714244,0.480991904074556,0.513206121169963,0.529691785282762,0.608110463056228,0.365556594609383,0.333910979534369,0.318872119278018,0.363412787854577,0.302791763116693,0.326698337621982,0.528270695497863,0.572757235063496,0.538095527675319,0.562765735810162,0.462826847110477,0.523203649640789,0.536463663025094,0.542003303975342,0.55020813496871,0.456593140626699,0.401979907479705,0.529703819711507,0.544446403419068,0.549407007470734,0.304228654280995,0.46844926933864,0.40349135839376,0.518838588796821,0.574662372453577,0.560199488042811,0.545033694460884,0.525821985689123,0.52113679485787,0.475210649523502,0.344071756307626,0.53595642044345,0.548238784118465,0.573587918968785,0.44942627117736,0.551336881454784,0.5541133163967,0.572744899274818,0.554405108812342,0.44338646067123,0.739533115327345,0.528770174026205,0.579300489788562,0.565986082311814,0.279831025798461,0.536808379745584,0.571989731239147,0.5504092201978,0.54608816654881,0.552670857218228,0.558289831833384,0.511894915229801,0.54934878137218,0.536310192705785,0.568019958702493,0.5713287180246,0.539959846156274,0.377281436890869,0.519380649403206,0.557906973170804
"Didelphis virginiana",0.303041905113926,0.390208221545879,0.395149929953073,0.401028920348705,0.351249113831251,0.302706078633855,0.449517923295347,0.410375149293563,0.351095176481966,0.354608622074925,0.399959671380453,0.555584334604487,0.447927583783798,0.378261250343184,0.596233782362452,0.410505383135073,0.536932427409446,0.357995033369476,0.305533902815484,0.397463264538561,0.33937723058875,0.510354752519458,0.355177390870996,0.404100700256826,0.332779718850335,0.382927625728473,1,0.315034574897076,0.356898631331225,0.399987642940339,0.384255392677457,0.37947334091821,0.432370550056729,0.375133102773576,0.604552485575483,0.42329554766918,0.412276015086295,0.499647758259568,0.515446484024286,0.453150925460289,0.414586594954883,0.409871454848356,0.515252231416338,0.520156774097676,0.300624233154384,0.366847763911368,0.402559510270836,0.386734800985447,0.337986674977098,0.352049626399162,0.537906360110882,0.47098989202672,0.390011059445846,0.382540743897854,0.306002966442236,0.315857595634857,0.33918153855984,0.386816828508003,0.58636519077116,0.388282031291939,0.495602635579396,0.310144382995624,0.340118067050857,0.432624363582906,0.682825978639235,0.561710759970497,0.557061918406963,0.705403106763213,0.528446801912113,0.595869517797916,0.33507875260045,0.395910372629017,0.568519084515593,0.394466353213212,0.29806451089364,0.383266854288807,0.359672703544847,0.365498634226708,0.416243116987899,0.609125457149479,0.575119304492897,0.293275013464199,0.396094448494257,0.309250408143426,0.556459357716452,0.407183545675089,0.569923063431178,0.429675421446593,0.430617586223496,0.293237451615791,0.358665908261776,0.280368501136976,0.318220550775583,0.378377640626257,0.548190952507184,0.279239325872492,0.429985168067753,0.402015369438082,0.428375091347884,0.394718441790044,0.434994787535369,0.434928186701302,0.349513047268666,0.318865718150646,0.344204238846303,0.39015049941345,0.418449671358753,0.404531797140828,0.52125070198108,0.389760538827281,0.41461132088992,0.374263860272897,0.363363424633439,0.39471009599115,0.378149891485186,0.302234229782827,0.330285059082764,0.341216459076221,0.55649692390144,0.588332173141861,0.384118609335209,0.697029467394834,0.345175198482237,0.301757087947604
"Elephas maximus",0.446565391676981,0.482786003211994,0.468179841608705,0.480754651888287,0.51710330002384,0.426308171120845,0.480287870784806,0.501433776821382,0.515316123629553,0.489821490925036,0.473838738088468,0.388434946645684,0.464017627191209,0.513028538297087,0.455309827615064,0.533930630313107,0.366542715217162,0.422807237436586,0.456054089503625,0.497262210266746,0.45048808966864,0.332615196739962,0.514152563816528,0.47616622963594,0.489993519151908,0.513788883135571,0.315034574897076,0.999999999999997,0.515036138164421,0.503943583126126,0.526476188725735,0.503738450880264,0.496810003770424,0.494662163745148,0.405212963506353,0.517913444109614,0.514609833530163,0.496385858752983,0.50264260067355,0.526495434208861,0.504186852235451,0.501629686528554,0.507846893209459,0.494285744705369,0.504238706476461,0.498968495251038,0.482576488620576,0.449418693891344,0.519744912362324,0.502873833802578,0.494498699600059,0.407786273083311,0.481282691052093,0.496980804258792,0.528016088128451,0.458044125992944,0.480647808594273,0.490073352788089,0.461654466654178,0.472049138306096,0.433840595101172,0.919329650622137,0.477733520165264,0.558512538400227,0.309361446038407,0.313663580885797,0.310862447540456,0.307295696924312,0.274831318653993,0.307851954667461,0.515420385406988,0.522346156917614,0.454862182708968,0.488318138551738,0.462212121156334,0.464860266831683,0.481380599858164,0.477887958034844,0.473490340135903,0.381828501956242,0.323182283533724,0.470823796305174,0.472271515228854,0.521971814506274,0.26190597691118,0.497486895678965,0.332679192781508,0.475268917357162,0.490799191423093,0.483047060548604,0.492972764691655,0.496081201512705,0.473038179661344,0.444755479178767,0.315108573629576,0.476047912522014,0.468545622091082,0.503483089543582,0.453258770820493,0.504358582532965,0.508494002507741,0.503793372799485,0.487847899062659,0.434539479699848,0.499086307258826,0.460392944931535,0.489508008387569,0.4919564638104,0.248930908841414,0.473478099249302,0.509812965023003,0.499073262765486,0.509873314046503,0.487355082196313,0.500001918763295,0.577512539842057,0.512729845503849,0.49071526635005,0.478419542100389,0.475316542835408,0.458791523106993,0.309292640091474,0.454447024495975,0.488036050483258
"Enhydra lutris",0.572117573961508,0.528448609598965,0.552400411908243,0.532174706470946,0.839929800984568,0.432794792726575,0.567267811654778,0.558619863998411,0.557373295495542,0.625204043201788,0.557423956261919,0.442274758011401,0.547104473212916,0.546276033880109,0.494528755753668,0.57634338869637,0.3882326532025,0.438513267773005,0.566322608928497,0.557576393401126,0.571193674797403,0.368912819200537,0.540957787839694,0.5490944479496,0.550787737532932,0.549447305100356,0.356898631331225,0.515036138164421,0.999999999999998,0.5488835636109,0.571794922638683,0.542540903587415,0.562049131013344,0.561074480106275,0.464288188446971,0.57092506622989,0.563787425539465,0.560836390868051,0.575163375516843,0.582006467768179,0.556994810627507,0.556771733138415,0.574981337455464,0.562792023338611,0.609886697116737,0.520850691268781,0.537430702826642,0.517420032577932,0.578887693477867,0.557171521877608,0.553989824149048,0.459006495501737,0.546088255269824,0.566400882859046,0.570599665425662,0.47768345795424,0.546967288574727,0.568890976355317,0.517129608681972,0.528602614003641,0.46471620547631,0.528088329329535,0.597180819225795,0.606206597915415,0.338321552923967,0.320816560785658,0.320305649009431,0.344881619864329,0.299317078470705,0.327672888398739,0.554223494593042,0.567719367462333,0.513518040262717,0.555313903543059,0.475073002419862,0.724730594727994,0.546177011589617,0.556952782745445,0.552050271387365,0.418452522279144,0.361787505586886,0.612376169917873,0.528823004370747,0.568331661769119,0.292362000183355,0.505223915358807,0.374917204158504,0.532435689516555,0.564085303887967,0.633602291752081,0.550822288274814,0.596836514986964,0.58922860539058,0.491438082706162,0.344793456942558,0.623805281994772,0.54553835040605,0.557280560453673,0.409120130919237,0.54733099399985,0.555772588531956,0.553104039479307,0.618194790426495,0.466404060451238,0.52510098295001,0.533283468028509,0.573878529866634,0.574268739450164,0.278090455354613,0.519732594193814,0.575343781475278,0.55429313790456,0.552609153770226,0.55467239119156,0.559458030107055,0.489764056105753,0.566333349160818,0.631018143494562,0.540081656757287,0.534758477759741,0.528490952418878,0.356125887003604,0.596574969242672,0.635424649816332
"Equus africanus somaliensis",0.557830525218277,0.586571019009927,0.572003475228389,0.597865788780348,0.571282381855036,0.400296872247963,0.580133665876071,0.580409150898033,0.537117366955399,0.607558531288497,0.578010213166914,0.472844345461821,0.566946284708266,0.666406909347675,0.500662249743758,0.621159817196318,0.406330041567475,0.451599593646324,0.558060365554036,0.589166139340565,0.571004959708257,0.339594073261592,0.569396885242148,0.574607725780127,0.565494708407087,0.635096297508377,0.399987642940339,0.503943583126126,0.5488835636109,1,0.898652101026621,0.930267561829543,0.932718018671466,0.533151715624699,0.495390422202268,0.606259590228826,0.593259827418364,0.600932451330592,0.608814903220535,0.597284894821064,0.598245490817491,0.602460237446175,0.610385470660358,0.595784661775094,0.58835564288348,0.511381559111857,0.575799254696004,0.578900831923645,0.565433050332719,0.587485618345966,0.527667282696739,0.447137265260034,0.568699872392397,0.574280847445005,0.542551148470117,0.525051547340722,0.568031596507456,0.575223465048669,0.523384853555364,0.58790715170516,0.4778435872717,0.505488536571295,0.57047386859346,0.63533421713066,0.361828955152914,0.362746995591581,0.345905915300306,0.351968284299136,0.293969404565838,0.354212556742325,0.521938795048497,0.539642324510485,0.519540238719906,0.552644901308677,0.448648086888014,0.578307937671245,0.588631308127744,0.56906143190238,0.585128633025372,0.455766439754557,0.373486926497537,0.546629491421966,0.590568974185454,0.543873325928895,0.316266569949767,0.486995815400553,0.386227492884781,0.529275610148622,0.594141528492908,0.516115108075964,0.585272291085273,0.557863682398566,0.58228523130137,0.506455788676684,0.340088497208445,0.533636569133858,0.591181812140242,0.616350166165938,0.472596894787128,0.576529020767449,0.576391514200344,0.577253967318671,0.594891287232446,0.453371964365035,0.656796602106067,0.578749973121015,0.611171346223791,0.596980493912825,0.27181997626475,0.585945069509993,0.598456974593357,0.588782656292115,0.582268885850982,0.583076922066953,0.577640690304314,0.49671436939778,0.55869014569309,0.547720625308098,0.560643226459679,0.546009904970761,0.565772960752504,0.387967825101835,0.578464507830693,0.552914379400544
"Equus caballus",0.532262219416877,0.572470264284057,0.591924656699794,0.57225416536458,0.579779782731946,0.427391424401685,0.608972347155593,0.585488252848952,0.574157390036183,0.599019128170923,0.588607881965581,0.461912450583506,0.568461446708079,0.674454650853783,0.500086817924555,0.613779072267225,0.396518466694013,0.455667729902683,0.544446717948663,0.597148928200314,0.560989524523812,0.351133843748965,0.5737455645174,0.580122586481721,0.563065405298219,0.667120331066543,0.384255392677457,0.526476188725735,0.571794922638683,0.898652101026621,0.999999999999999,0.879388245740986,0.899617998437515,0.554638321342858,0.478042122465827,0.593624670022526,0.594125750823044,0.574304245475385,0.598381521334889,0.593790245090643,0.591804338113625,0.586703885295254,0.596593047549563,0.583904987470902,0.576180610509296,0.52728955090227,0.567158502899726,0.547697249573187,0.588349619696138,0.576943944113926,0.532061685041223,0.459749139642548,0.553157876695576,0.57347833740701,0.566551184974377,0.510757412654484,0.569380356618693,0.578900562840454,0.511567785788369,0.569250361243926,0.461186142608499,0.531329465415124,0.558968921122417,0.62659996031992,0.362095483682699,0.364453902152349,0.349477502069244,0.350750041460307,0.303802526143119,0.348757496763179,0.555822803119132,0.567279218273358,0.517057952117328,0.572855097814895,0.488900338056677,0.575427502088038,0.575289580368813,0.577504429186391,0.579286714713223,0.441219976796378,0.366520633698058,0.544230266607081,0.577823808530587,0.571519965282704,0.305093033052682,0.486538975514035,0.38035357922057,0.532813634139966,0.602804140834636,0.549267507930964,0.580459620101895,0.554847152401385,0.559169993099061,0.503966114524384,0.350998124447046,0.545626831987415,0.583533843897604,0.606954194735776,0.445119919034775,0.57406131478852,0.567874225473335,0.571299934721991,0.581442570914764,0.477669267210093,0.670517952471126,0.562659675658389,0.617364472071496,0.604948381895568,0.266311057265111,0.558895387060476,0.597029799616126,0.582722987333465,0.583501007327825,0.587179387204915,0.586863130111283,0.511830949129314,0.576634173068715,0.559063950039706,0.54179153766032,0.537521785405132,0.555386442353952,0.371531519671531,0.561338448266348,0.569216291646133
"Equus grevyi",0.573164285140419,0.582086211575924,0.561286202910989,0.584995818486991,0.580972697281632,0.399012527700433,0.562954824443742,0.56957168454843,0.532439708217281,0.605351971070776,0.561767654581098,0.450418562014854,0.553211255314715,0.679356289102983,0.47213668273198,0.606009686828508,0.383944977725914,0.442299409458908,0.570879749968398,0.575370993987645,0.57444641666097,0.319196838049604,0.569403103045045,0.567095735444078,0.576318567717061,0.633639183303904,0.37947334091821,0.503738450880264,0.542540903587415,0.930267561829543,0.879388245740986,0.999999999999998,0.89264766058037,0.516311782955451,0.465592472813664,0.58763196047385,0.57963343299658,0.575945668330508,0.582723365589712,0.576198245279002,0.578713530366364,0.587440760837744,0.583209586393001,0.572217628297842,0.598473423319565,0.496509847382859,0.568316119858392,0.562785814501564,0.570939924369969,0.582305183252672,0.504619676338681,0.427553099499352,0.5603311515882,0.55889347663666,0.551372939015553,0.525844235335892,0.572266683907818,0.573781239495849,0.495449772144209,0.577254547395378,0.454405316809265,0.507693008951742,0.57343570765047,0.614907717496404,0.343902939440402,0.354579508075093,0.336357545650532,0.328927256679941,0.287717327957089,0.339326071508225,0.53226790889036,0.530839816844481,0.498187346928734,0.541498300276183,0.45685298599262,0.57504507451885,0.583930254547341,0.556244833482552,0.568285419167096,0.43070911599261,0.352254205412229,0.560650819586057,0.582854430724229,0.556788122291102,0.295145688932638,0.464503923539711,0.366109771890096,0.51318932356151,0.577621572778184,0.520157773960435,0.5855636099912,0.574443680013003,0.590278983744332,0.489775798598378,0.325111426711525,0.550023585482111,0.572486830536097,0.59582876446803,0.438349649761962,0.560364097769644,0.551146039334668,0.553825440852827,0.595194012631965,0.456155131145162,0.671454239437234,0.570744600198569,0.593392067791568,0.581888128587193,0.25365197994813,0.581635808431172,0.589639787754412,0.592328226140062,0.591230191231082,0.578107484867432,0.570687903531851,0.503600458339285,0.570952220129509,0.561510052673876,0.534643870208909,0.519634049800465,0.55834213048677,0.358874392587741,0.569017970168075,0.559259466940307
"Equus quagga",0.540607043402695,0.580352745573492,0.593090895811421,0.597730269851758,0.561954985246601,0.415462943324879,0.620213184632764,0.595502175688318,0.549841825431637,0.597381105626961,0.599993543777488,0.510721896433053,0.597708582754335,0.666577657532325,0.533134244639597,0.631884718876273,0.441220071499575,0.483192128686284,0.536102750613758,0.598849915689745,0.576753411792332,0.369676877478829,0.578102096890423,0.589689801907453,0.560198115846069,0.650162160944099,0.432370550056729,0.496810003770424,0.562049131013344,0.932718018671466,0.899617998437515,0.89264766058037,1,0.541038407837026,0.530882906659776,0.619541149707768,0.60495393924654,0.624112793028705,0.63748751840513,0.612975567667965,0.605407832386301,0.610745740122172,0.638860047173668,0.629219581159545,0.570659582838001,0.515914893915887,0.582682835687808,0.576210361996538,0.56419370654135,0.575419703271639,0.560100602371107,0.47812157504024,0.575794379085516,0.576692817973271,0.530889763043238,0.521696024161543,0.573932671673456,0.586404568729838,0.561605487647413,0.585890443197522,0.496550616222549,0.498639006393936,0.565675934612354,0.645569412258811,0.398312251889714,0.382949398405757,0.367189030919521,0.385812079995098,0.317572648761346,0.372877761721173,0.533530758235749,0.560360798853137,0.56059014412447,0.575076463710381,0.458131353745971,0.594380966517637,0.581977925178109,0.576135523323422,0.601192623489866,0.485122184800043,0.403023538732041,0.527040756880526,0.600908411373589,0.53670153520745,0.335631765073197,0.507523893547748,0.413845114668703,0.548726070517926,0.620866227383905,0.515843436996254,0.579069984675251,0.542236949389221,0.562184710343758,0.518783348272044,0.363782621745959,0.513051827184662,0.611182374138361,0.633314008023318,0.491170484460537,0.592045681681754,0.597881733470867,0.592332578970323,0.592364948669908,0.462633348597157,0.649638174309132,0.583452625950996,0.635172828999551,0.621257986300929,0.29084298375337,0.587681063302344,0.606601018868423,0.586038130067986,0.578540723312491,0.588532084265775,0.580335341346435,0.488301861572749,0.559986547123288,0.548112559142382,0.593370066751168,0.582069961242422,0.572436584778436,0.417908342762524,0.572399649054481,0.540074735059849
"Eudorcas thomsonii",0.481721458191606,0.716278904771302,0.705644169876372,0.785773076508301,0.568919270769936,0.420974642203323,0.681067602937214,0.544822125237089,0.541972923886269,0.527777008732844,0.66025182588573,0.477951857228448,0.594926866208493,0.526004128855179,0.5233891173867,0.559853589328638,0.427668816581921,0.447254809507574,0.486565967659905,0.744904610044099,0.487192184454573,0.408499643458643,0.515643870479753,0.596830123766572,0.545944207606315,0.550624569728128,0.375133102773576,0.494662163745148,0.561074480106275,0.533151715624699,0.554638321342858,0.516311782955451,0.541038407837026,1,0.492466321871617,0.567316505834175,0.556802852043511,0.562807276018902,0.571374655084142,0.583881807823632,0.563208323365371,0.542540292081281,0.572900386361367,0.56742914228581,0.52303762003719,0.526014375151237,0.829514012205649,0.632496954973247,0.589906393268137,0.50774699440817,0.563598099210784,0.484671190109847,0.740753115960954,0.767734133426201,0.514876532691378,0.479196701079619,0.680071163400412,0.599126057539955,0.541774296019726,0.770536622775321,0.490665866959882,0.49779367862269,0.5245152929389,0.579637973796731,0.3572607877935,0.327300960660154,0.319239658376224,0.352594288413465,0.30605349990542,0.329957237459167,0.505360479646744,0.562564993499147,0.539568091004198,0.678132183147066,0.450675170791757,0.516839276079666,0.815007449108161,0.857641413756103,0.830596493238612,0.448883383627526,0.391501182967563,0.486345290278467,0.648679961557096,0.561437178966469,0.333775674098443,0.49055389805237,0.39599926414798,0.518418736977931,0.756184902441001,0.532123970238649,0.496070485651596,0.514369686338607,0.512083031644858,0.482095508583779,0.340324046262753,0.498954884454257,0.586346581627698,0.536778674675476,0.452385333426428,0.573883200885652,0.5653504230843,0.590805858776299,0.543628381361199,0.429982312065437,0.509973403561118,0.57279624167355,0.6008221505602,0.60184493872008,0.315587305446199,0.659080119905474,0.686830698645608,0.678322172575851,0.661066713758731,0.682817965185385,0.693636300080168,0.480740636932422,0.563557286958893,0.542656359126055,0.556171266390094,0.552978314997406,0.550389796003619,0.37406924575,0.520162695287856,0.513534762771049
