"","Acinonyx jubatus","Addax nasomaculatus","Aepyceros melampus","Antidorcas marsupialis","Aonyx cinereus","Apodemus sylvaticus","Bos taurus","Callithrix geoffroyi","Callithrix jacchus","Canis lupus familiaris","Capreolus capreolus","Cavia porcellus","Cephalorhynchus commersonii","Ceratotherium simum simum","Cheirogaleus medius","Chlorocebus aethiops sabaeus","Choloepus didactylus","Choloepus hoffmanni","Chrysocyon brachyurus","Connochaetes taurinus albojubatus","Crocuta crocuta","Cryptomys hottentotus","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Diceros bicornis","Didelphis virginiana","Elephas maximus","Enhydra lutris","Equus africanus somaliensis","Equus caballus","Equus grevyi","Equus quagga","Eudorcas thomsonii","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur rufus","Eulemur sanfordi","Felis catus","Galago moholi","Gazella leptoceros","Giraffa camelopardalis","Globicephala macrorhynchus","Gorilla gorilla","Hapalemur griseus","Heterocephalus glaber","Hippotragus equinus","Hippotragus niger","Homo sapiens","Hystrix cristata","Kobus megaceros","Lagenorhynchus obliquidens","Lemur catta","Litocranius walleri","Loris tardigradus","Loxodonta africana","Lynx rufus","Macaca mulatta","Macropus agilis","Macropus fuliginosus","Macropus giganteus","Macropus robustus","Macropus rufogriseus","Macropus rufus","Marmota flaviventris","Microcebus murinus","Mirza zaza","Muntiacus muntjak vaginalis","Mus musculus","Mustela putorius furo","Nanger dama","Nanger granti","Nanger soemmerringii","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Okapia johnstoni","Orcinus orca","Ornithorhynchus anatinus","Orycteropus afer","Oryctolagus cuniculus","Otolemur crassicaudatus","Ovis aries","Pagophilus groenlandicus","Pan troglodytes","Panthera leo nubica","Panthera tigris","Perodicticus potto","Phascolarctos cinereus","Phoca vitulina","Phocoena phocoena","Pongo pygmaeus","Procavia capensis","Propithecus coquereli","Propithecus diadema","Propithecus tattersalli","Puma concolor","Rattus norvegicus","Rhinoceros unicornis","Steno bredanensis","Sus scrofa domesticus","Sus scrofa minusculus","Tachyglossus aculeatus","Taurotragus oryx","Tragelaphus angasii","Tragelaphus eurycerus","Tragelaphus imberbis","Tragelaphus spekii","Tragelaphus strepsiceros","Trichechus manatus","Tursiops truncatus","Ursus americanus","Varecia rubra","Varecia variegata","Vicugna pacos","Vombatus ursinus","Vulpes vulpes","Zalophus californianus"
"Elephas maximus",0.877006809192797,0.844401332211947,0.849791990873971,0.856119507868873,0.859685495696647,0.830322702709957,0.859270816745956,0.853282060291945,0.860142773426621,0.863879908200391,0.849618169457706,0.81167306490931,0.846073068897726,0.8561405229262,0.844049634233533,0.887883771277108,0.81762222899927,0.818956625777255,0.857484238764021,0.848899856734906,0.864067133754007,0.809551286498876,0.857679221347595,0.850031446792018,0.854675458190701,0.851304039221786,0.729586781544148,0.999999999999996,0.861081722815465,0.857461317609822,0.862141978761006,0.862983476944074,0.86250585936579,0.85917803944657,0.843360090162281,0.867933056922308,0.86560143082124,0.860739030088174,0.857056672779897,0.863516292964641,0.86028153751619,0.870559300738037,0.862783086893729,0.862975054749677,0.88461415491545,0.841893154614816,0.861376566980074,0.847003031865888,0.861361126911151,0.875761282947785,0.862946104077104,0.806942993631962,0.855488837595925,0.85359325381714,0.88874246996554,0.841220976792732,0.847832813717723,0.858532683201253,0.860142581578678,0.851329063600237,0.807105592100833,0.984948009416251,0.872673970104715,0.888931105126022,0.747474466404508,0.759260661022562,0.752465319838681,0.753891944056467,0.750883853737275,0.760100615977252,0.8665492765523,0.8630713107106,0.841084418041434,0.85065091775223,0.857298818358369,0.853538049411966,0.868155871350259,0.863104164040116,0.861778921497885,0.798365235527235,0.804825882376137,0.84473926448247,0.852948619005914,0.853996427789894,0.710100048501501,0.849136152923834,0.792085116311233,0.816928863242887,0.85505273163858,0.846323661977229,0.87481351423159,0.876315745984911,0.874683545487611,0.84003758117741,0.780418081773806,0.846354883270347,0.837716121527729,0.867042994194074,0.827780620291188,0.860474343492792,0.859270462097465,0.847855988625706,0.877472833754437,0.843536722595181,0.858073652993787,0.849982296851672,0.870839932227709,0.871413449493702,0.695595037737502,0.855483524796239,0.858855112557698,0.854829153211933,0.855967995418181,0.852459772135529,0.852098209164568,0.869062812502895,0.853651272896149,0.863948084784104,0.855768463224679,0.85682525317147,0.853978796643121,0.750225289569931,0.86068276210645,0.844679751543502
"Enhydra lutris",0.897868202764527,0.857502299444076,0.857603950570902,0.866267239203027,0.959888973359465,0.821269568442634,0.881057857564737,0.858083911199824,0.862349436781718,0.897607590017597,0.868612298839243,0.804907894778529,0.870044218936031,0.850875673801458,0.84959713628451,0.880649178474324,0.805491651330872,0.809859704689993,0.887831565655078,0.862549006477765,0.883806687919076,0.801442502176077,0.851093594848611,0.858311187177744,0.872917913567464,0.847919156509231,0.727385141197514,0.861081722815465,0.999999999999964,0.861900837759458,0.866868853419024,0.862971051974739,0.871384067812178,0.870515868245299,0.846213397340908,0.866578226249054,0.864280596247254,0.85760158549317,0.862017655272533,0.859298964489936,0.85826678414718,0.866488762722671,0.864271736047856,0.863362584857438,0.906492372053182,0.84308106343263,0.871170240254003,0.866153634296667,0.865310877760317,0.867317921244181,0.86401673766847,0.804517299468289,0.865641857583206,0.865403276536584,0.878755302141272,0.833351151510972,0.865690126040071,0.876900783548872,0.865430605518815,0.864494267798884,0.803133049247833,0.866909511632251,0.893673643316875,0.885083911912917,0.741219240701437,0.744756632619864,0.735457674422793,0.744495671860984,0.738723699215586,0.747046528368632,0.860233169460695,0.864457762082949,0.84173650667706,0.864200870481201,0.838891223544236,0.92943151274244,0.87315862228718,0.870517281700958,0.870803115527916,0.803336650351696,0.807783657994965,0.890765761211721,0.870569615745717,0.869782080273056,0.708801759533369,0.825160000092807,0.806137462913718,0.826930674925966,0.867463857108714,0.890669076649862,0.87188974166463,0.899312527183703,0.900375046325525,0.833966072080848,0.76623811062273,0.890705553010527,0.859623059958935,0.861647731154414,0.801937201366734,0.862593141236666,0.860692209159326,0.848037366786331,0.899009819473718,0.839914677184055,0.851925889118104,0.861306099362894,0.875048263972608,0.874234094306175,0.688299612447455,0.865063009423624,0.871958050662225,0.868162537176101,0.868742172734573,0.866834797318262,0.864589267219671,0.826092058569031,0.873358559612788,0.904835458378252,0.855700484429261,0.858602659351846,0.865565478140664,0.733391217315848,0.892856429340388,0.890238757949644
"Equus africanus somaliensis",0.884659729137223,0.862676115372925,0.864887360904777,0.874311801167919,0.868840874145103,0.816256888321751,0.878021430446338,0.850787047374866,0.849691673409372,0.87443876554443,0.86329739607464,0.815135742585178,0.86394210930594,0.891968169541946,0.848048839935214,0.879445740915961,0.805755184598074,0.811823654005827,0.865186759864574,0.869991424399221,0.874409644924609,0.790321785160986,0.851488543818856,0.858771228994198,0.867931643804042,0.887104870088167,0.730505327697438,0.857461317609822,0.861900837759458,1,0.979217009448635,0.987082299042189,0.98517035044429,0.871135522851851,0.857071574125914,0.87554734888893,0.868263712404211,0.866075220954958,0.871509891760216,0.866962701449513,0.867363515503648,0.870968322817359,0.872202233703339,0.871555774485293,0.885970317456685,0.835236351168618,0.874464892403646,0.864947685951469,0.8614442736663,0.862293833397777,0.859368130032307,0.807047510066488,0.868274616039265,0.867710230430113,0.869195619544768,0.836412161780171,0.868532772592816,0.873232793588016,0.865192630857914,0.87296840210713,0.796467991518034,0.861471108657842,0.877415226809117,0.881214765392834,0.744308137940121,0.749717612165215,0.743739576871478,0.745359577563196,0.737239365332598,0.751510122808969,0.856270368037758,0.860848197082075,0.847262673073673,0.866304627928612,0.837321692794972,0.865873184053116,0.877698234949373,0.876208071780473,0.876584068309594,0.798111436411824,0.798803666217633,0.85119997413753,0.870934952512155,0.86579897739243,0.718696906242798,0.814601573632813,0.812599670079763,0.8165371956671,0.874855454242992,0.848985905481091,0.862579738184483,0.879948548423198,0.884634308165595,0.825404314871008,0.767782368904866,0.852612277301841,0.856167283431511,0.865999884842685,0.799309918731453,0.865077633455418,0.856752123779077,0.851993093235263,0.883007336269545,0.839090807128942,0.890869598656724,0.861747258848935,0.869366641056194,0.866813137029655,0.696066667306515,0.865211884400686,0.871844010671018,0.86907104129243,0.868485464368093,0.868377352073596,0.863643143704107,0.825690087372309,0.864988610918833,0.868882319294608,0.863500872456028,0.863163771090256,0.859993988984286,0.745042043326851,0.872873195323997,0.853388069705063
"Equus caballus",0.885496152393645,0.8631715357531,0.868805842572045,0.872842112272605,0.871894481225248,0.821075036982383,0.883348680785573,0.853836194433364,0.854773063174758,0.874997518680506,0.864917184078623,0.811518501480772,0.866511563905882,0.895696335717902,0.848776818456319,0.878516617030962,0.807540845821713,0.816454086293234,0.865595277681758,0.871554095633222,0.875607776422903,0.794165361009839,0.849139739611396,0.860951064791758,0.869550682299776,0.890687943957423,0.730527349265943,0.862141978761006,0.866868853419024,0.979217009448635,1,0.980896944952707,0.980550162716602,0.873471807498836,0.857549276783618,0.877727669743295,0.872342541233108,0.866730248588074,0.873321275615562,0.870371237005736,0.870452255337851,0.871673035202891,0.874241756771862,0.873040196684852,0.889306699759798,0.834771998087852,0.876319750358898,0.864023790763412,0.865590284573643,0.863587950221365,0.860767530245132,0.806886173060801,0.869604989079548,0.868463000426749,0.872686732012737,0.838795857486685,0.86938715441015,0.876107528083696,0.867016216524422,0.871605187457268,0.795676647602823,0.865573138629631,0.878391792375534,0.883406473076874,0.747994704943486,0.75350126313659,0.748930078773475,0.749252251092794,0.742704467541126,0.75525304568324,0.862731497710878,0.86248305702397,0.845043676168003,0.867377068989713,0.845033604723459,0.866929661962296,0.877263122400227,0.87702620766044,0.875656947544314,0.796508361868347,0.798918106586381,0.856774965291319,0.870746918832512,0.868331509673395,0.717774611616686,0.817424763557868,0.814052969809337,0.816204511180352,0.877909730606317,0.855128498036764,0.863234589936718,0.881730806152034,0.884832368922959,0.825951123942468,0.76964897138902,0.858185664156486,0.857493185689243,0.867660328614022,0.798100377648452,0.866032105454561,0.858464170172399,0.852488446433141,0.883898898349534,0.846068226955443,0.894991400184341,0.861143841560736,0.873459725408553,0.871143885420998,0.697059925422999,0.865384912554669,0.873323652936263,0.870877152961197,0.871907826860956,0.869198539819335,0.865458643864269,0.827408275749094,0.868117572493121,0.871155938386069,0.863017375730849,0.863311365045278,0.862820198158766,0.747312341434128,0.874562605366966,0.859049725925807
"Equus grevyi",0.884937604727375,0.863592140638492,0.863477954345548,0.873452425711554,0.869604585882334,0.820192306943221,0.875833609523016,0.849614213339856,0.850406311106478,0.875817306951009,0.862692319534312,0.813277872518477,0.863412644567968,0.895611845809309,0.847828801159924,0.881203098986099,0.807405523147844,0.812273532884814,0.869245000542729,0.870818142660179,0.875500142295198,0.79453625766106,0.851814544242295,0.862278748702731,0.871425452868213,0.889998348321226,0.727627336868615,0.862983476944074,0.862971051974739,0.987082299042189,0.980896944952707,0.999999999999988,0.987747111745003,0.871998883107963,0.856613591054072,0.878528842987361,0.8705293378056,0.867848558729179,0.87296684372094,0.870355267519242,0.869734179707727,0.874260473036903,0.873821558698019,0.873593492498942,0.887759289426627,0.839469216487446,0.876091659003336,0.865458205216008,0.865186253569822,0.865458926650084,0.862768462504628,0.808408405475394,0.867300512687467,0.866950012202817,0.872713456232016,0.841390358832014,0.86766336137859,0.874893885199885,0.867030042975645,0.873360926407431,0.802779106114007,0.865204800732368,0.876285953230832,0.883584709760866,0.747727167816838,0.754194844914265,0.749412862002145,0.74884104043623,0.743254169701041,0.756215393447122,0.86265147763499,0.864072453158992,0.849232202420464,0.867245738109971,0.843819102792865,0.864994484238351,0.878197107863339,0.876242079497834,0.873599084412967,0.798016150994177,0.80002905957841,0.854194715337269,0.874758100800489,0.870073509248989,0.717384119206936,0.815435630299239,0.806396476808274,0.818471942226867,0.874760079184667,0.851069187564366,0.866179713602295,0.879698972150728,0.884276936819297,0.831009569001324,0.77379818600227,0.854390926105504,0.856716590572871,0.868440366785471,0.794875973000567,0.868531217116639,0.85960186963495,0.855508300204581,0.882045485003723,0.844827003535182,0.894475615159463,0.862877529066548,0.86911613231465,0.866887254118203,0.695596863252721,0.866993019486498,0.872116255618795,0.870723569402205,0.870802161306619,0.868265619134562,0.866026781923669,0.828078640513986,0.868258647308312,0.871316583995991,0.865376917073788,0.86465481934411,0.862797921261619,0.748042622122014,0.87513230082845,0.855105546036379
"Equus quagga",0.886860566148575,0.866917711687665,0.870058009754114,0.877221566760609,0.874159188639371,0.825357411102233,0.888502972146188,0.86014358983372,0.85857791690638,0.878185723081397,0.87168821047416,0.826125999211492,0.869846990842489,0.895149988243975,0.859872696509303,0.887532505875147,0.812268745357063,0.820716901798356,0.86654308707709,0.872819583556594,0.878812212932051,0.794725459943063,0.85660829192478,0.863325831425788,0.869390235533816,0.889159900989612,0.745236633565012,0.86250585936579,0.871384067812178,0.98517035044429,0.980550162716602,0.987747111745003,0.999999999999988,0.875001667878058,0.86612529181575,0.882783672094286,0.877479806491407,0.874145795381848,0.880714124193936,0.873529596493879,0.874596116490467,0.878108674169816,0.881806320926483,0.880264219603709,0.889516806337154,0.842694433135309,0.879823440947367,0.868726543178391,0.863915367800029,0.86768587915703,0.868803054356927,0.811397404523984,0.873469312730564,0.873339855890184,0.874372070347572,0.841697422615902,0.874858186757573,0.877100537250267,0.875989609358072,0.87680075452123,0.804972314225348,0.866377393797047,0.879246011018922,0.888438810569184,0.756570599303281,0.759635918625163,0.753939878734545,0.756427136343906,0.747252549496772,0.760648346750244,0.86182035812033,0.870819733892904,0.856663653718712,0.870593234224676,0.848835840842697,0.871712810353088,0.880876871358033,0.879682084939719,0.881814191747226,0.812854019724234,0.812055315627698,0.854208581064316,0.875692120194637,0.866854917936822,0.726295426674211,0.822739474031721,0.823288985795221,0.826392678585424,0.881222773527856,0.851415874159136,0.869099535512278,0.881302575266234,0.88576521762796,0.836863199614637,0.775400640793753,0.85524777624749,0.860819969311284,0.874143148625155,0.805564714857508,0.872113177027876,0.865198992246306,0.85750413499719,0.885445528295472,0.848310360308935,0.891790454538852,0.864163720045565,0.878011551772697,0.876198932239947,0.701304886845549,0.867988652748424,0.874966259059153,0.871319808922102,0.871117703425614,0.870000978670832,0.86564112749991,0.829791208819232,0.86758449309003,0.873897004963076,0.871310732704515,0.872948781294777,0.864308030475961,0.751812874247568,0.877788501429734,0.857389646953475
"Eudorcas thomsonii",0.885919878173693,0.928951726291662,0.931450016745384,0.954917512144552,0.875410749696889,0.826738384816627,0.924830106242402,0.850301810269402,0.854186543871532,0.876890333951517,0.910724676125847,0.811377388053927,0.884412771014205,0.860286860634572,0.850640028893584,0.877514038478865,0.805185722612002,0.808909625847582,0.868872486673542,0.93322488034713,0.881738377343293,0.795357755675635,0.845207907637191,0.875833567234397,0.888254933244814,0.854654614851915,0.73375106220537,0.85917803944657,0.870515868245299,0.871135522851851,0.873471807498836,0.871998883107963,0.875001667878058,1,0.853877739877874,0.874682508679087,0.872633115097022,0.867605866684731,0.87080594405982,0.871927633518422,0.871886547628728,0.86688197938397,0.873128051560379,0.871201548689382,0.891573990305296,0.841522214382478,0.967867642218733,0.912095123685327,0.885373585485239,0.86116709599519,0.866118956130056,0.81437117264655,0.938259855927489,0.939394393377371,0.869498932296596,0.845289966880457,0.936955790979134,0.894939812651461,0.866691272368476,0.952754850195627,0.80437382824928,0.863274149451905,0.882137854632369,0.880119312966606,0.754840739517457,0.756686191816695,0.751545139246131,0.749710558533061,0.753881972959308,0.756553475425173,0.860960036582684,0.870431140991719,0.850506033532965,0.916208496612425,0.851448324640701,0.867735659732152,0.969601544775722,0.970687994430487,0.966383912338734,0.801151191952312,0.808092493731056,0.858867295588048,0.917613725368153,0.883550081905156,0.727667832421543,0.829873373154261,0.813242568678863,0.819065388748848,0.940099588267836,0.861843624706888,0.86152142819354,0.883506804916877,0.885114696776788,0.837008337230518,0.771106873851839,0.860490993949705,0.874810313229291,0.860702306552637,0.802016895900715,0.872140673781796,0.863580534264063,0.861473607056626,0.889200915559282,0.852947195974231,0.858651648199409,0.879353805782048,0.892553344161442,0.893208299197545,0.709786233623633,0.913550558927479,0.918634142129956,0.918600350719974,0.919528409977628,0.919283524829184,0.914423251826587,0.829719552633399,0.887736959544111,0.881860687299285,0.862377266106164,0.860862935273901,0.878957641282303,0.741988357908525,0.87805249080404,0.86307022297145
"Eulemur albifrons",0.860366672400275,0.849459748332013,0.842491216189847,0.859588779103582,0.853131461363791,0.808123876309592,0.863940230071149,0.85115053235572,0.842915849282156,0.854270767120381,0.846717944423738,0.819988184030612,0.85750981915239,0.847200493075787,0.92649369320874,0.88695975842258,0.813393125432641,0.801500763442771,0.839999998295908,0.857402863918776,0.859911419365896,0.808555066978799,0.893693462509005,0.851629929407109,0.848458065674915,0.845325095825975,0.760611584872311,0.843360090162281,0.846213397340908,0.857071574125914,0.857549276783618,0.856613591054072,0.86612529181575,0.853877739877874,0.999999999999966,0.974221544782141,0.964015144064326,0.972651471892091,0.986101165948516,0.970461900079552,0.965992473383326,0.965066194892728,0.982584827799566,0.987855041160566,0.866349955652687,0.868931468192016,0.859380930589935,0.853698230963834,0.845983794684303,0.8647460148743,0.946396811037167,0.818066435165581,0.857788263227929,0.854110186461004,0.864188379982409,0.821389912610864,0.840894330612085,0.85960501494315,0.954249186711669,0.85690061182412,0.843362101940743,0.845315848556175,0.858251832019845,0.893256179798486,0.747283357890083,0.740756611013331,0.732652350924426,0.749620655857803,0.730636343927481,0.748156650157041,0.849954524946187,0.917711181487167,0.929017017513638,0.855525333487221,0.822932832135402,0.852944057659616,0.862644109930141,0.860536313458105,0.864731119386073,0.85598907470087,0.856534617461244,0.829508147083888,0.857284554510659,0.836801764735904,0.741137371060184,0.831163588353536,0.84706900997266,0.852263176509773,0.858529037646552,0.83152961114673,0.865223639434608,0.856603748931705,0.862847996428475,0.862473018218876,0.760742850063739,0.828830252783229,0.849844223618579,0.880874150562004,0.802205924714205,0.930977059959453,0.930819210803171,0.924842147674055,0.869200607029022,0.826324132351323,0.841728942691812,0.854921634166767,0.867791707908707,0.861954303570624,0.70884107074564,0.849139913914831,0.856460413476343,0.846815368151336,0.845369795305817,0.849772543516457,0.846301641635139,0.81026581462076,0.844815765039261,0.851476086186302,0.952443737505915,0.955076709001293,0.851281868903607,0.743170261321816,0.851764531273382,0.82927602790049
"Eulemur collaris",0.886995887087098,0.866627076782244,0.861857360547152,0.876497861916086,0.874669546219521,0.835903225298472,0.876647700893589,0.865685090385378,0.865573768484764,0.877251859300993,0.863266683648284,0.825752370741514,0.868342264337142,0.867450276434189,0.928577455555759,0.901871183194587,0.821667349443858,0.819945925383889,0.866431707085838,0.871495663143087,0.881755284067995,0.818959352772725,0.912007922285937,0.866015404897867,0.87176713215445,0.86292788831645,0.754705962456689,0.867933056922308,0.866578226249054,0.87554734888893,0.877727669743295,0.878528842987361,0.882783672094286,0.874682508679087,0.974221544782141,1,0.979500829410387,0.979404735481739,0.987358270326355,0.981052393221052,0.980011722542685,0.975540238971736,0.988551305967476,0.985125379391464,0.892339806080992,0.890042951618658,0.877711770327972,0.871405193323996,0.869880512338591,0.885597597817171,0.953182999955273,0.830082542492929,0.875910133715067,0.873221768932237,0.892395786312059,0.844229354710515,0.866854132819455,0.877830374719373,0.957766877316209,0.87423961293754,0.855006265906217,0.871228743126397,0.882250502792099,0.906234073325307,0.7575962831529,0.759120555739693,0.752595111082884,0.760515900741956,0.753596485016031,0.767116963169326,0.872422189835893,0.934890211621922,0.92765743161833,0.871004920715028,0.854021289225267,0.869620983903581,0.883484136366714,0.87968318848363,0.881165882815548,0.853162280431724,0.856088013486439,0.85462290775043,0.872308943007953,0.863083969266979,0.733813340582266,0.84304671953126,0.832082662819498,0.866647737634537,0.873974926374718,0.853931679571318,0.886114010524099,0.882650642887357,0.886161392228267,0.882372398761533,0.784341564465147,0.856207355804852,0.861864104157432,0.892585751856151,0.813058956781184,0.946818888209582,0.939950674174808,0.935232496167222,0.888681741388134,0.856332684079995,0.862759060743659,0.870670624629556,0.886005539716906,0.884565314719894,0.715395105962211,0.869089907330896,0.872614770779133,0.870602432343522,0.869407078809625,0.869306740705639,0.86516786910711,0.838366738297798,0.868337124300552,0.874532343209437,0.955704087441785,0.955528519358683,0.8703467773332,0.754345998515438,0.875727354502745,0.8540305513468
"Eulemur coronatus",0.880380004907536,0.860580073501174,0.860418209724963,0.868447853952436,0.86755853202487,0.837190523925152,0.87884120434475,0.866043012031899,0.867077830434674,0.86951032422828,0.861716498167409,0.828012912378919,0.868179864557118,0.861842410702928,0.932124713254268,0.8973791814253,0.817166290586954,0.822925329190806,0.857655184547247,0.864545865590564,0.874648866936969,0.813923635846264,0.911010207689063,0.864181677812207,0.868271756337903,0.85757873599197,0.760082720904775,0.86560143082124,0.864280596247254,0.868263712404211,0.872342541233108,0.8705293378056,0.877479806491407,0.872633115097022,0.964015144064326,0.979500829410387,1,0.973329715015817,0.97920045303561,0.97443582504482,0.973486880369906,0.967937764513778,0.980292222282452,0.977332377110059,0.88699119849639,0.889824850467628,0.874840686226424,0.865670117672437,0.866626770780666,0.883417220101965,0.952586870866305,0.832409365632401,0.871039522947022,0.869572874732879,0.890354113747249,0.845628225128472,0.866501956685687,0.875884857089493,0.954499284619956,0.866350170325334,0.849120136615389,0.869925715391405,0.875112181304477,0.90183159111098,0.760233750125364,0.762328961112086,0.75435933547756,0.761633096648919,0.75588623022561,0.767276109746193,0.873506960356002,0.938180094841124,0.925145546759953,0.867020824835928,0.855247371334666,0.863181982683828,0.878806729014874,0.87601652284977,0.879005655341649,0.852555219288785,0.856689467152081,0.848743418188572,0.865793135659624,0.860384248887283,0.731894465124358,0.842418294467117,0.831552211817893,0.866565605258455,0.870261259016629,0.849506499050882,0.882728587124455,0.876389092299512,0.878685201325907,0.883297196695289,0.784217664867099,0.850398763006086,0.856787601618464,0.886358249757336,0.809464498360727,0.941928707843379,0.935610036601555,0.927383471423021,0.881880880553348,0.854604094346209,0.856930697943884,0.865023970504046,0.882304320611741,0.881751519230044,0.714401565135998,0.861956988100891,0.867433897980497,0.864145208183053,0.864368624914763,0.861150611464678,0.858892066693284,0.835325144471298,0.866063867431504,0.870025785750289,0.948615489806705,0.954036635207038,0.862486610704786,0.751554050764848,0.869741076458944,0.849308615830741
"Eulemur flavifrons",0.877733249191833,0.859735653001924,0.852870742915539,0.869748782078179,0.864816291535621,0.830438875461674,0.871896466433012,0.86385871438757,0.86128153953724,0.865229257699535,0.855962716328854,0.820950821129186,0.863460641938936,0.856193721022161,0.928066426785448,0.896072740469077,0.816663888150275,0.814836841873591,0.853542958241262,0.862556216176282,0.87207905727234,0.813701864661253,0.907247254412906,0.859699918370029,0.862336443073065,0.851813489973574,0.762932196853562,0.860739030088174,0.85760158549317,0.866075220954958,0.866730248588074,0.867848558729179,0.874145795381848,0.867605866684731,0.972651471892091,0.979404735481739,0.973329715015817,1,0.982051034805488,0.988813189207264,0.975244752536994,0.974108580752365,0.980994977266189,0.980424106928907,0.883695136180243,0.884937857094588,0.87189551452309,0.865728301798801,0.859388365346933,0.876614583296435,0.952610691068314,0.825701155229694,0.869890021972128,0.865870692044967,0.882690829646215,0.837836484774736,0.860730905983991,0.870228992343518,0.955685550529799,0.866158982124076,0.854900663466197,0.864719855752007,0.873080894546382,0.898970365104545,0.757276069914652,0.757302695875787,0.750244649003326,0.758659242466647,0.749469138768779,0.762719304650365,0.864919729337274,0.929348555638186,0.924586237838422,0.863483377184642,0.849772272314531,0.86415941434972,0.877455732118658,0.872643911103153,0.876045719339518,0.854181667602777,0.857665738814293,0.844719142260976,0.864440865950737,0.850994617251501,0.732549855621208,0.840098941157191,0.835207888585264,0.863938468913991,0.867543846297267,0.842470289750265,0.877374992396603,0.872614818933022,0.876608405540327,0.877729805077289,0.779670776555462,0.844241674388564,0.854586568421601,0.88645345637793,0.810198510136786,0.939645846463045,0.935513628890111,0.927768070292428,0.88063899969776,0.84679436307568,0.853485943189971,0.863382122936112,0.878434459714048,0.876678079777196,0.709493799849879,0.861104136376672,0.864019238726068,0.861874822233205,0.860356430393715,0.860378827364697,0.855600513982889,0.831597701192114,0.858751264388477,0.86254770820346,0.955782234677032,0.957203616106264,0.859288328030279,0.754461125047826,0.865431816762905,0.845087760447496
"Eulemur fulvus",0.878655751212613,0.864637889358554,0.859401793444183,0.872886436374402,0.869551603568694,0.826140025060755,0.879815105979839,0.863571392180131,0.859044673329521,0.8705411378408,0.863833898913135,0.828810508576613,0.871488734290881,0.86302120179679,0.934428970929911,0.898046754887865,0.818591299119098,0.815375286896624,0.857143716652147,0.87012583806747,0.876203011763525,0.814965074183948,0.906081231277985,0.866670996901878,0.867398173082023,0.861670468358461,0.764393158259826,0.857056672779897,0.862017655272533,0.871509891760216,0.873321275615562,0.87296684372094,0.880714124193936,0.87080594405982,0.986101165948516,0.987358270326355,0.97920045303561,0.982051034805488,0.99999999999997,0.982151134023117,0.98079201458249,0.973498156112494,0.993738247167049,0.990084118704636,0.884291956301094,0.883479428185844,0.875057351033649,0.867538498860794,0.864778879762799,0.877891463563617,0.954509281385104,0.829660558304582,0.871839626059847,0.86998127168944,0.881562025299521,0.83640195783302,0.863444876864548,0.876317795773076,0.959647652065795,0.871727417743581,0.851429906678555,0.859546360514816,0.874325100146657,0.902651037434069,0.75746214029097,0.753390684782245,0.745934009486856,0.758926418295556,0.745530687291034,0.760596194501789,0.862674233518654,0.933904395599643,0.933270706936266,0.870168892785694,0.84480712643002,0.867825395876806,0.877385408552271,0.875549821484239,0.879546245748591,0.859599251919376,0.861320803227161,0.847349304965098,0.869507564754144,0.856160186012048,0.74129442012116,0.837748509420224,0.845941186350649,0.865436400086102,0.873631821611599,0.847414221229883,0.878225333910294,0.873925957349424,0.879485186046266,0.87639477121576,0.775400042473783,0.847336147165186,0.863663972763767,0.889694097379141,0.810787227180146,0.942712120528217,0.939574785181375,0.933398286635584,0.883529364813885,0.847918554636489,0.85776702979877,0.86864216577278,0.881785206977627,0.877900551902785,0.715470590370762,0.865360116965344,0.871941957200105,0.865182306465163,0.864736496285581,0.86655874015831,0.861907597411054,0.828297599762283,0.864576934696944,0.86837391483645,0.958526320887222,0.960979491724078,0.866342449016214,0.751126361705145,0.867800879902121,0.848812411316012
