"","Aethomys namaquensis","Amblysomus hottentotus","Antrozous pallidus","Aonyx cinereus","Artibeus jamaicensis","Atelerix albiventris","Balaena mysticetus","Balaenoptera musculus","Bathyergus janetta","Bathyergus suillus","Bos taurus","Carollia perspicillata","Castor canadensis","Cavia porcellus","Cephalorhynchus commersonii","Cephalorhynchus hectori hectori","Cephalorhynchus hectori maui","Cheirogaleus medius","Chinchilla lanigera","Choloepus didactylus","Condylura cristata","Cricetomys gambianus","Cricetulus griseus","Cryptomys damarensis","Cryptomys hottentotus","Cuniculus paca","Cynopterus brachyotis","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Desmodus rotundus","Didelphis marsupialis","Echinops telfairi","Eidolon helvum","Elephantulus edwardii","Elephantulus myurus","Ellobius talpinus","Enhydra lutris","Eptesicus fuscus","Equus caballus","Equus quagga","Erethizon dorsatus","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur sanfordi","Eumetopias jubatus","Galago moholi","Georychus capensis","Globicephala macrorhynchus","Hapalemur griseus","Heterocephalus glaber","Hipposideros ruber","Homo sapiens","Hydrochoerus hydrochaeris","Lagenorhynchus obliquidens","Lemur catta","Leptonycteris yerbabuenae","Loris tardigradus","Macaca mulatta","Macroscelides proboscideus","Marmota monax","Megaptera novaeangliae","Meriones unguiculatus","Mesocricetus auratus","Microtus guentheri","Microtus pennsylvanicus","Mirza zaza","Molossus molossus","Mus minutoides","Mus musculus","Myocastor coypus","Myotis lucifugus","Myotis myotis","Myotis vivesi","Neophoca cinerea","Neotoma cinerea","Nyctalus noctula","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Ondatra zibethicus","Orcinus orca","Oreamnos americanus","Otolemur crassicaudatus","Pagophilus groenlandicus","Parascalops breweri","Peromyscus maniculatus","Phoca vitulina","Phocoena phocoena","Phyllostomus discolor","Phyllostomus hastatus","Physeter macrocephalus","Propithecus coquereli","Propithecus diadema","Pteropus giganteus","Pteropus hypomelanus","Pteropus poliocephalus","Pteropus pumilus","Pteropus rodricensis","Pteropus vampyrus","Rattus norvegicus","Rattus norvegicus domestica","Rattus rattus","Rhabdomys pumilio","Rhinolophus alcyone","Rhinolophus ferrumequinum","Rhynchonycteris naso","Rousettus aegyptiacus","Saccopteryx bilineata","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Smutsia temminckii","Spalax galili","Steno bredanensis","Suncus varilla","Sylvilagus floridanus","Tachyglossus aculeatus","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Trichechus manatus","Tursiops aduncus","Tursiops truncatus","Varecia rubra","Varecia variegata","Zalophus californianus"
"Elephantulus myurus",0.68911348853214,0.708039075637449,0.648928280146731,0.678046106032198,0.675774721961616,0.662868833766843,0.35733582893947,0.499449112970643,0.681833708526268,0.669420962230892,0.635630617263771,0.653005163788005,0.637228463156008,0.646134090785651,0.483206053073043,0.621434279394748,0.392503926321538,0.690560309096363,0.652340331911826,0.652135875129259,0.636047311432319,0.657166726675214,0.659157955227822,0.656803019934406,0.690045036853496,0.655697667538204,0.625961935051742,0.670841852631132,0.54058853722944,0.458991434757979,0.608798123878518,0.647807248637038,0.682730114398313,0.528125777573486,0.803007344167095,0.999999999999999,0.665102840551369,0.6712875616418,0.672033921062173,0.591446564085056,0.664240020536537,0.644701999185278,0.678590794791038,0.684447484688529,0.679567070858606,0.683574614807393,0.667654488138327,0.680944381940359,0.666919385214877,0.688069324003532,0.666653157580022,0.674821534539185,0.650443933683766,0.690953160337464,0.580033651915455,0.667110790084652,0.664561151264761,0.590682047699733,0.649269482812385,0.639014527190201,0.390989502564457,0.662139893488795,0.595664527060892,0.66152272687796,0.6621907043268,0.76239358438427,0.67821062744397,0.456720627849859,0.643116084584021,0.679599555386827,0.670339018169444,0.677692728703542,0.666482580825202,0.639287166456855,0.676179363435688,0.681757622506466,0.630516518230298,0.65949287755313,0.692374241153159,0.64479407847037,0.670964292569336,0.65630303178634,0.652604244382861,0.66042335619707,0.673113486974988,0.672860585642856,0.64405962117088,0.344344432230765,0.689572325509461,0.682735456930927,0.691066787491796,0.656351708701837,0.671005602466284,0.666328294813275,0.490133897867193,0.670831580921275,0.660821267723456,0.435864089002984,0.645416991870841,0.63354954282185,0.503913707306664,0.57200021308507,0.53611723351989,0.600079704923546,0.512109063675286,0.522911920214032,0.635847271864341,0.637685122994741,0.659352070239355,0.684230590854938,0.633660739901013,0.680928170452063,0.661173136217391,0.649979529602007,0.668101535332909,0.677623264136416,0.678019392990791,0.645399387967533,0.663736752635415,0.66729359610666,0.415377261296202,0.594128066580247,0.62627358085281,0.557172522059776,0.63363279455772,0.6631691260601,0.662938965509631,0.636472828602938,0.598522744717352,0.541350855416951,0.671216001924662,0.657176870375541,0.682204896675664
"Ellobius talpinus",0.865389575299728,0.804003029038114,0.790526456372535,0.844783313430179,0.804960900028933,0.733652989220585,0.474603070287778,0.642699282196693,0.824194720223821,0.782182825273116,0.798806393218656,0.795075770429473,0.829762169563963,0.823654782498926,0.624292821528142,0.774005229285237,0.54819523287557,0.843263911728449,0.842637431109589,0.75014259903745,0.823982422473395,0.878025208377954,0.878130928116518,0.782679848736954,0.798970175575235,0.826631524464191,0.777408067999238,0.791237077767574,0.678692320361831,0.62396787138793,0.76950623964546,0.781287807342235,0.756452294710588,0.697367717616132,0.800867735373642,0.665102840551369,0.999999999999998,0.832123426564897,0.81560927578698,0.738323494282805,0.836248197965058,0.817517899532015,0.844928162947726,0.845495220859334,0.845059561777415,0.84403000735793,0.845296401953372,0.846290879782605,0.829826333181211,0.827695549807319,0.842090792050257,0.835226531363649,0.836009869015825,0.803889437167345,0.741986805293921,0.849576410261276,0.802753413214402,0.777643611962156,0.815695687557972,0.792184342549396,0.517411473317434,0.843378181104468,0.735529482642473,0.81833968396175,0.847722430523415,0.774951198670272,0.853613874372492,0.59641951891494,0.86182730579058,0.880976984467397,0.93459215387626,0.933842923260938,0.834052736024507,0.807057788269617,0.854760559084038,0.888905743764345,0.817553499139965,0.821833783366986,0.768653442415035,0.802623197868514,0.82596612145695,0.895836737378989,0.798807663696817,0.780537051777179,0.820722403650133,0.818800106066403,0.922879108576004,0.44279554775904,0.836486205539358,0.827345373082566,0.828597175942888,0.835680933712971,0.901478000523063,0.823290703826132,0.661853126662752,0.804494483469483,0.789461981220721,0.573289659863162,0.821744554976655,0.815164156571742,0.672299679888933,0.747142585137187,0.697507968348477,0.757334940911786,0.683676804935441,0.707600147074146,0.854886757645667,0.877183550619331,0.846753457205304,0.864164884159013,0.809227339782382,0.826456485063346,0.773298469200552,0.79872044528181,0.786257381686061,0.829608544195456,0.851084871936184,0.831340770191353,0.820616191743547,0.85268361327827,0.575689216516295,0.771228587951452,0.815474623373871,0.66965637952376,0.800142043992793,0.851959924265125,0.834338931340342,0.782931041621081,0.763590145243145,0.69713230381519,0.832585454941273,0.848470524837794,0.816938591450436
"Enhydra lutris",0.831508936610196,0.82246673352855,0.79522176371716,0.956317201045243,0.809097492102227,0.737734621951273,0.518076853794223,0.680734158928024,0.824953652164795,0.775076090870562,0.831482627767153,0.807477489232507,0.84031836116703,0.830343824330525,0.660432338323922,0.802248239786063,0.581493965976401,0.854418487980509,0.842577212014374,0.753939954724708,0.851386974055374,0.848314370904262,0.817446847366198,0.772421255942847,0.791484723614315,0.83304084577429,0.787441063897985,0.793753771990984,0.718735515729649,0.660605042032912,0.781563895640144,0.774163964424137,0.757856236853864,0.717091314151561,0.800497443945773,0.6712875616418,0.832123426564897,0.999999999999997,0.81553490798528,0.779481859593706,0.862149742121909,0.829673499147065,0.86648685463234,0.864709274314549,0.866882626256746,0.860572850035372,0.871440551760811,0.866939296656634,0.845200648100504,0.83731172666272,0.869957374724152,0.881493195739786,0.857989358562471,0.798619529504977,0.773125511423769,0.871684687636928,0.792026342040039,0.791472653256256,0.838576223904586,0.796021545597509,0.558103532324709,0.858913144032757,0.75604127885684,0.836823772329726,0.871273711072114,0.769599050067166,0.847239550127667,0.642250537144191,0.814526274470103,0.825955020984673,0.836715053961028,0.836969282162145,0.854420085454839,0.816340139912197,0.810872781036945,0.842322192661973,0.824187679853588,0.829028567796544,0.785405163929542,0.804673326868981,0.869551001286376,0.854405245912351,0.804615356791688,0.782424955116403,0.838274765149493,0.882425088536667,0.841778812607217,0.496137890813687,0.852995595332453,0.836078943596733,0.890191238680008,0.850583968206322,0.848971596691178,0.888767160854677,0.689674435702843,0.816945644340348,0.799051477018083,0.61613489704663,0.848636792735782,0.844657333609379,0.702500521150253,0.771562947015052,0.72678971388879,0.782840370621888,0.714268770924497,0.729190939910711,0.826571316996986,0.846374756979291,0.796060633235336,0.813830897808746,0.810055514870389,0.849145885027159,0.786699407639183,0.814894661372885,0.797402035936304,0.847573906789892,0.860216893060754,0.840891599835625,0.816832612089378,0.836729274802679,0.609337704672916,0.784688937328769,0.825746942726101,0.660534793062594,0.812523682829887,0.858037785895949,0.849471152883532,0.793227446709497,0.793571109647032,0.732333702625715,0.836739329453593,0.869697502785183,0.861718719133791
"Eptesicus fuscus",0.795243909843859,0.793038773088176,0.918561654212615,0.836924805648518,0.858278988648548,0.717504170841511,0.496425935048156,0.67044683594678,0.800424271445061,0.766645329485116,0.777733054503078,0.848371354664836,0.798412814806951,0.790043126314849,0.651324142187035,0.780049808512197,0.564583899966945,0.83299695324269,0.810987964912893,0.748126163062541,0.816481693618113,0.811019692784904,0.796878542563811,0.762558965008652,0.779139248256821,0.805275209981944,0.81589344189532,0.780659709613638,0.697779976168433,0.642660572690723,0.822341704053261,0.765001649786005,0.749507386484494,0.734902895223604,0.786227521629786,0.672033921062173,0.81560927578698,0.81553490798528,1,0.730957130517232,0.822190245700364,0.806325433790324,0.831013099461598,0.829166545398936,0.829815555005338,0.829016428237739,0.829292598113942,0.830515829210025,0.820456080223508,0.81689613585852,0.825250721572253,0.820805104189016,0.814081027127164,0.786384765908056,0.752360855496876,0.833638375717529,0.801346449576784,0.804768293745773,0.803251778612808,0.76721930513801,0.541310908494322,0.821241167125,0.797968189224505,0.807068374252307,0.835567746298258,0.764722198454385,0.827851642395398,0.625430388401037,0.792391353581389,0.819602424683879,0.821998254734274,0.818670235454044,0.833060114344546,0.857282221278693,0.80164532726649,0.824193310988438,0.789413774973285,0.940064884789847,0.896859571791724,0.91975827390118,0.817721486151572,0.81139243229847,0.914162638007844,0.77166901876219,0.805184405044664,0.818434372039218,0.80550710202211,0.476712732878634,0.818068901818591,0.80415944847878,0.826309791905037,0.823606900130599,0.823772030793443,0.817603510740608,0.680752777069612,0.837739613031901,0.841270074160238,0.599214107170542,0.807453625729648,0.798155111103386,0.716652420423708,0.783810516034561,0.744933243045307,0.797947299349039,0.725215833137756,0.746862485519298,0.791601022914563,0.803444725494568,0.78281738898562,0.798000381476549,0.83033151734469,0.857679426658799,0.820622484037312,0.835650627446143,0.828181654749391,0.826086129520148,0.831897112094672,0.81748583109098,0.808880537830051,0.814002187149801,0.599361247149975,0.754194970398972,0.793711059568477,0.667023350458284,0.872046325089846,0.83013128057707,0.821067074037886,0.787785320564111,0.775624948599702,0.71939339858072,0.816973802718363,0.825190707425778,0.803163094307554
"Equus caballus",0.744173352574911,0.762779023129549,0.705190519463889,0.779347376264448,0.714947042747141,0.68671291378163,0.539442925906544,0.683325787993436,0.759248895115585,0.752313995895124,0.825560855457183,0.732860244290246,0.751880333533324,0.753742183651364,0.634982225849598,0.767450618345401,0.610104031091677,0.785798438233468,0.757935786020498,0.726058268327022,0.775176582837807,0.732421908176158,0.758363603983124,0.758903195380429,0.758063123024931,0.787076274307089,0.727294530636643,0.803755794046705,0.661020308276157,0.647542782321732,0.73053524167875,0.718421286287235,0.707990806218256,0.725707839423779,0.747793465726677,0.591446564085056,0.738323494282805,0.779481859593706,0.730957130517232,1,0.926963104413596,0.741173938254795,0.792430796288084,0.801048127442642,0.783085299363522,0.795732591846477,0.79191641163488,0.786088279521326,0.763614199333475,0.804387465003484,0.779177784155003,0.771364893425554,0.765984565116478,0.763287584366771,0.754103857197808,0.776185031262614,0.721789730554548,0.772156272864523,0.82294508298926,0.759663573968597,0.570533609277826,0.792393420989424,0.709258951851407,0.747734752604151,0.807900910331575,0.701207689476281,0.796666607129116,0.640185138547443,0.751451837997897,0.7439739034587,0.758470220001073,0.758747437692992,0.762214785234159,0.759902670225507,0.763580039292624,0.770386509566522,0.723847180553196,0.751999887108814,0.677420617972085,0.723252333661794,0.775177679106418,0.755642181159761,0.728696707944027,0.740683268097457,0.749304418469052,0.795782981495083,0.750757125620453,0.531423112798748,0.803748123055762,0.778026923004428,0.810145301418299,0.805723910293169,0.762215781551646,0.814422959049663,0.652165101777396,0.758956850254628,0.73420660340938,0.624275578694398,0.817496994925518,0.816527588624412,0.710389502935236,0.746778760954126,0.720962891193398,0.744482334479695,0.71110268694309,0.727359729364079,0.749447431526487,0.739112612035302,0.783019054774041,0.741145227946894,0.748250492437771,0.779294562328745,0.705898288830748,0.756572458721745,0.714924404108308,0.797393145182699,0.805058609103946,0.800113703725259,0.773341569303938,0.771666356964591,0.617226091434578,0.67661988798765,0.740405216006554,0.607029864833279,0.750205964900988,0.80108169514192,0.791290521695057,0.712728216762186,0.731571091975719,0.688425755896492,0.80322191474669,0.791539338056736,0.817228563088302
"Equus quagga",0.827753630519418,0.830736144764337,0.796182951277435,0.870909709342269,0.804516421069385,0.75052710553575,0.522712765569719,0.694748190321088,0.839261217551475,0.818055610490754,0.859869920933592,0.808391935516384,0.842865315154465,0.842725539181087,0.664356509069337,0.821415842402604,0.602206829464326,0.875652655628667,0.850927670587935,0.797715799991399,0.855598891753949,0.835012683643581,0.835744087777636,0.821183751766671,0.828851797632305,0.85960358703856,0.793276614388353,0.852248103835713,0.705928353992831,0.665152112661956,0.791404665313764,0.798082660814689,0.783750093393201,0.741213602272032,0.818246671907914,0.664240020536537,0.836248197965058,0.862149742121909,0.822190245700364,0.926963104413596,0.999999999999999,0.83423478799345,0.88240584345635,0.88708072049042,0.878549445676253,0.882053093107664,0.882903637915304,0.878311268798666,0.852562846277725,0.873235598246641,0.873449077941147,0.864333438208343,0.855396617538405,0.833638050271078,0.790245715154437,0.873881622585564,0.810792743134767,0.818119196133104,0.869129913156158,0.824788375397452,0.561500424905803,0.879508368851861,0.753454569484662,0.84073997598588,0.881812210846799,0.781794272280631,0.870247965174092,0.645752091572897,0.830623421631193,0.839286553285466,0.852662496853275,0.849803092903594,0.86201171939798,0.831993016032114,0.836384901620111,0.860731526864984,0.820792039863649,0.836058687457958,0.764306009223262,0.810820031666671,0.860485221209751,0.849403377203858,0.812727747728773,0.82036504846111,0.842549646527958,0.864087709099781,0.843898947243559,0.49747857813707,0.876969856337994,0.860698890681249,0.879716235753314,0.869607374919109,0.855849810493383,0.872781770989094,0.696397235386841,0.827559734838003,0.802462157455851,0.622681269881263,0.875029756311847,0.869971261910359,0.720818575244973,0.785216925117324,0.741697067694704,0.788866491458029,0.727941601573287,0.749582075604687,0.826927204746015,0.838565360884083,0.839802874935059,0.82373006689548,0.831097181890156,0.853229396840016,0.781186469896041,0.825135616042512,0.795166446567783,0.864045949487016,0.876886601969424,0.859039323471324,0.849647077906679,0.850729854215686,0.62448750320854,0.766650869338677,0.830424579636238,0.685953529400105,0.822521987557511,0.873853881729538,0.858969275034342,0.794641647180489,0.794186086435061,0.730293400331389,0.871725065822523,0.882609946519836,0.873204472691269
"Erethizon dorsatus",0.797609133754989,0.796050535564333,0.780642099611332,0.842000134817847,0.787166556684379,0.713145049922029,0.480043324746448,0.660491235965161,0.847835380951909,0.803558321990425,0.786948203234757,0.784677508528301,0.820004689197256,0.877154950809277,0.631623519205269,0.779372543349902,0.551417417345386,0.844771229702538,0.88808335416956,0.755966301915999,0.818924358025322,0.825407961295408,0.799318995973317,0.799208112252231,0.821354131040714,0.882748120239231,0.771889816659444,0.786462271831112,0.685700782557698,0.62464365890212,0.760540811956719,0.760403983371901,0.763012633220346,0.690948159913876,0.778952282571909,0.644701999185278,0.817517899532015,0.829673499147065,0.806325433790324,0.741173938254795,0.83423478799345,1,0.849564922909399,0.84769870659562,0.852568834954924,0.848752854944573,0.852723056913835,0.852337374623437,0.831598344891023,0.830123105273798,0.848305245131374,0.840824146398476,0.828109078392266,0.824764525110173,0.747256993617968,0.854814974925354,0.838652998581352,0.762345406298306,0.813512433375282,0.844195881726928,0.526800780262889,0.847717330171227,0.726944897879748,0.814157073363981,0.844128924634627,0.748413481305535,0.837372779737058,0.61295316090564,0.804967895653149,0.819383809903535,0.82378873092733,0.820289923093177,0.8379863543715,0.797946546871543,0.794521369481273,0.824309217860385,0.870032871387218,0.807259650646114,0.759394883223509,0.794963724516118,0.832776941302764,0.82726288725632,0.784537783012102,0.775957055422997,0.814666997390594,0.826984777113796,0.816306109905589,0.452534677603085,0.825292778904793,0.821502538622367,0.833334225775331,0.818088364071042,0.827043882311269,0.825522839817207,0.6664035610024,0.788546922248126,0.774696772953586,0.585161880933594,0.826710577890654,0.818005826437038,0.668832031673166,0.742533598751291,0.695401752916588,0.754175633254552,0.677068759089028,0.700565769037428,0.794198710279672,0.818619903959868,0.781958324929351,0.789125148158039,0.800195553849733,0.814116544029719,0.76073406177627,0.788150285408077,0.774497913019831,0.816792301192534,0.851889802833627,0.830224742280305,0.807280652078991,0.823706104976423,0.584341381657017,0.752093750970017,0.810922258625456,0.678791259896404,0.795368554136807,0.845111917986417,0.837721469520157,0.775035298168104,0.763233768467183,0.700283051239647,0.822967617605463,0.84718344519667,0.821087231673518
"Eulemur albifrons",0.824819057810973,0.824287497408229,0.796684016430258,0.890027456104746,0.82239279279237,0.740706823752818,0.512090375252756,0.693709596192135,0.833149991259888,0.808444461997124,0.831965047066393,0.812304663930474,0.846107036433301,0.845107135741461,0.66588822356654,0.820209265471185,0.586208107260693,0.942280811902373,0.860716059856393,0.792765737977643,0.851095768488728,0.848029606315965,0.835138485168996,0.805371513614806,0.821914228380425,0.858020334924648,0.796627326965162,0.876489734817109,0.71053675324297,0.663004471322079,0.786751903624247,0.792263616121644,0.788070942293066,0.725547115164231,0.814718861770138,0.678590794791038,0.844928162947726,0.86648685463234,0.831013099461598,0.792430796288084,0.88240584345635,0.849564922909399,1,0.986716642971316,0.981542091235471,0.979222630653899,0.986792350207813,0.980645164911447,0.953776868441176,0.955742873364146,0.98952789375905,0.885021071343885,0.894780339643463,0.827284740324352,0.781475413242363,0.960724333534429,0.828925432216686,0.797487610149753,0.870960733397125,0.822405481227881,0.554525844820034,0.942308729699982,0.745341766385401,0.884909714962313,0.896636370682682,0.792395405073638,0.871300887670205,0.641973108976797,0.823244916379675,0.850814428922116,0.853926688934604,0.851416136407815,0.93825036674136,0.820281790523952,0.827632353693243,0.861810815688085,0.834305164184785,0.838810676990698,0.776028102513822,0.809607883749507,0.880507135208862,0.858868755441728,0.806362897996093,0.847616409623508,0.886357836277811,0.868808317642977,0.844324053782027,0.486671132610032,0.869283433132371,0.894869851156883,0.87608067708472,0.859410666944224,0.86074460545101,0.869674630005249,0.702125095158473,0.824774699015854,0.804518012319305,0.618191383513927,0.928719540175149,0.924943017345328,0.703044767743973,0.778243628007097,0.728647800680192,0.783439274146424,0.710451381860358,0.735655150708845,0.829189540151223,0.84574939081372,0.826129809572895,0.821549161088284,0.821287167582519,0.844079222798526,0.776777872431435,0.830020850892644,0.792137965585445,0.8582100333912,0.886290730793507,0.862803747342557,0.842761153807218,0.849897870927974,0.618054596563198,0.774738278957773,0.846554000069035,0.706176601198154,0.814006124632309,0.879740586583592,0.866355610804239,0.810678100899668,0.797465188276697,0.737730104464718,0.931866013144191,0.952559025046132,0.870291146566365
"Eulemur collaris",0.825940362884067,0.828660319045339,0.795567331869465,0.886843200488212,0.82084203491413,0.744993569012367,0.51465160723288,0.698094459506302,0.834262340723492,0.816759622497911,0.837346839301586,0.811055719009304,0.846910796929882,0.844910717029672,0.669123575784995,0.826719867381313,0.592149895922004,0.945241592665844,0.860489543286592,0.800556291447487,0.854044772893026,0.8438444410928,0.834931157752571,0.813993217757632,0.829031295161364,0.861646844513756,0.796552359969728,0.888496751487877,0.711521285539825,0.665385883598734,0.789173625081096,0.798875434114301,0.79303725080867,0.729744580518661,0.823493197627457,0.684447484688529,0.845495220859334,0.864709274314549,0.829166545398936,0.801048127442642,0.88708072049042,0.84769870659562,0.986716642971316,1,0.980569742929878,0.979883541816084,0.986211047146338,0.98004517947284,0.951221852994565,0.961094851430016,0.980995952160632,0.885675242991583,0.896297294099488,0.833209585916782,0.785103977178796,0.957757949429367,0.831290347637507,0.803303899757435,0.875024251379318,0.825459761583923,0.556439928771928,0.943812272574777,0.745454702118604,0.884705502185094,0.898997751614108,0.795536157525144,0.875049585045638,0.644016038695451,0.824535958763262,0.850765480934569,0.855146320896437,0.853043181443951,0.938027406439252,0.825180216835114,0.833011910510486,0.863750809697661,0.831326223967844,0.839470190523656,0.773332509415533,0.80904633657696,0.88203143103037,0.856951931355403,0.806922728042304,0.853133294049257,0.888079012335849,0.87084919120629,0.84394086589411,0.489120249181357,0.87370977712498,0.900305593293639,0.879251454465045,0.864426991043482,0.862664332659123,0.873596812918784,0.702448674762401,0.828980599607815,0.807112686259996,0.623465156407001,0.933888214761033,0.930705353145497,0.706061777396583,0.781235750736508,0.731234895001142,0.784988881989582,0.713297966143717,0.739223192741745,0.830539274291811,0.84534232685507,0.833677132424805,0.82273294611325,0.823059260347304,0.845774540312245,0.776932303712132,0.83279601424821,0.791312012868007,0.862667345434517,0.887175073649525,0.86374080703381,0.846962071922767,0.855189592139951,0.62077405367443,0.772096819659759,0.847497410482513,0.70665065633441,0.81742969080754,0.883436935363626,0.865725398699569,0.809289096626527,0.799729546372491,0.738655664115837,0.938704715572876,0.955206150029811,0.876008228832266
"Eulemur coronatus",0.826543065920415,0.824310669455864,0.79731256991084,0.889256323122341,0.820066732218438,0.737858513614975,0.509962061510573,0.694173389848415,0.829247035650276,0.799225645024584,0.826243567601981,0.80925377304636,0.849138459346148,0.84699047829075,0.669834960500323,0.820861558938541,0.588051111115515,0.944760186559783,0.862370738890785,0.784627529993129,0.85238543424219,0.848880825102326,0.831889825818783,0.796040885310275,0.814514840266085,0.858487347675322,0.793840041043037,0.868155599824912,0.711737614929924,0.662863506964635,0.786229434639188,0.791402955283903,0.786500785756831,0.719445195079894,0.813865125269856,0.679567070858606,0.845059561777415,0.866882626256746,0.829815555005338,0.783085299363522,0.878549445676253,0.852568834954924,0.981542091235471,0.980569742929878,0.999999999999998,0.978664749837923,0.984777178420938,0.981123027566532,0.953419818572788,0.945974777984154,0.982138730532915,0.885087654218385,0.896021138405482,0.819845933432306,0.781170209361645,0.960796077330043,0.82797449209947,0.795219450351929,0.870043188585752,0.819825392286881,0.555999474610371,0.943834664764475,0.742023356963609,0.884974183029371,0.894680804601323,0.789309067852987,0.867111236529956,0.641934049622093,0.823296298737269,0.846719341665139,0.853599951369162,0.850956530741727,0.940975121616174,0.820374873308557,0.825775176256818,0.861761413293234,0.837702967208444,0.836005482404363,0.773921560295715,0.809361146757793,0.877149483968138,0.858713873757192,0.804302638446163,0.841145555935349,0.885808098992732,0.869990325021211,0.843945886601317,0.486407129075658,0.867008930543233,0.891572527741494,0.877924575284027,0.855806919159729,0.862372970587937,0.871494793146667,0.700117962047356,0.821330824479473,0.801158346316236,0.620559845305036,0.926880608639412,0.923445605929176,0.698192512277216,0.774020350003279,0.72326284980926,0.780106452112201,0.706478495402382,0.730931619698892,0.829873795690824,0.84923629634052,0.819935332593455,0.819586953019568,0.819396695987184,0.841976341286523,0.776980623797071,0.825883745886071,0.792575328532867,0.854846868547972,0.883570290824662,0.859756943021884,0.839176899143679,0.85286425054334,0.617272363125262,0.78015738461324,0.852714075101842,0.705631956654532,0.815193265102378,0.877474782157754,0.864839099796175,0.80643995801054,0.798633224803854,0.737326281744704,0.930216789947003,0.955184830005715,0.866831584046276
"Eulemur flavifrons",0.826094594488588,0.826378005783933,0.795698831337116,0.885328292375948,0.824249279372032,0.740963074416766,0.519885632550944,0.702711508933998,0.832062423373394,0.808006954301515,0.837334929804808,0.814020160106288,0.842202335411631,0.843817988377325,0.672545106760746,0.823370545936591,0.5939969210635,0.943640014865839,0.857491503504777,0.791785581841615,0.849677468849981,0.843704487266547,0.834130747078707,0.803685618680574,0.819759424218613,0.860997223658316,0.798964375270167,0.88443413662789,0.716562438078381,0.669126792880145,0.791916323693418,0.79565928927558,0.784687518930136,0.732106297886294,0.816430767437276,0.683574614807393,0.84403000735793,0.860572850035372,0.829016428237739,0.795732591846477,0.882053093107664,0.848752854944573,0.979222630653899,0.979883541816084,0.978664749837923,0.999999999999998,0.977578494765082,0.989420129252277,0.957634961085455,0.956695432757362,0.973430075582022,0.883697714223745,0.889765538898341,0.825536959980869,0.786170556961862,0.954918665033555,0.83047208156731,0.802549893255336,0.879762066498138,0.825379495988609,0.56370078516917,0.937468536776707,0.748355184307412,0.881318067018244,0.896991463360367,0.795127894089827,0.874270933811156,0.650321661797989,0.821176235910492,0.85070218241779,0.852131526567947,0.85004760401445,0.932456692985026,0.82455679012988,0.826270385734092,0.860818073697605,0.828918020113904,0.836689314127869,0.77201242168901,0.810292928279886,0.880901855794663,0.854601235014215,0.802405046982124,0.847595297152895,0.883944776443961,0.874516044983204,0.840325373767054,0.492404216463787,0.869665457419468,0.896354590684186,0.879449052965045,0.857498366427952,0.857483610803789,0.874815549212723,0.706838870644161,0.82622548069922,0.807372872698623,0.628641346228976,0.935879439233586,0.92787046627541,0.709942219929429,0.782537722636806,0.734084816038373,0.787972938875565,0.716050535515117,0.741064231608281,0.825685394422958,0.839335680924241,0.827029462533676,0.822777436074158,0.823505989380658,0.848544299033699,0.782229679022793,0.832759653204579,0.794593091689223,0.858924299659902,0.887394183401681,0.867731838477039,0.84302538352733,0.851487681803795,0.625854790821203,0.767523217027083,0.841463757974003,0.704876486728458,0.819089613583909,0.881240851432481,0.867838257517098,0.814250906420549,0.800511430380883,0.742754346412895,0.937455715722807,0.946154414190497,0.875381921316778
