"","Aethomys namaquensis","Amblysomus hottentotus","Antrozous pallidus","Aonyx cinereus","Artibeus jamaicensis","Atelerix albiventris","Balaena mysticetus","Balaenoptera musculus","Bathyergus janetta","Bathyergus suillus","Bos taurus","Carollia perspicillata","Castor canadensis","Cavia porcellus","Cephalorhynchus commersonii","Cephalorhynchus hectori hectori","Cephalorhynchus hectori maui","Cheirogaleus medius","Chinchilla lanigera","Choloepus didactylus","Condylura cristata","Cricetomys gambianus","Cricetulus griseus","Cryptomys damarensis","Cryptomys hottentotus","Cuniculus paca","Cynopterus brachyotis","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Desmodus rotundus","Didelphis marsupialis","Echinops telfairi","Eidolon helvum","Elephantulus edwardii","Elephantulus myurus","Ellobius talpinus","Enhydra lutris","Eptesicus fuscus","Equus caballus","Equus quagga","Erethizon dorsatus","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur sanfordi","Eumetopias jubatus","Galago moholi","Georychus capensis","Globicephala macrorhynchus","Hapalemur griseus","Heterocephalus glaber","Hipposideros ruber","Homo sapiens","Hydrochoerus hydrochaeris","Lagenorhynchus obliquidens","Lemur catta","Leptonycteris yerbabuenae","Loris tardigradus","Macaca mulatta","Macroscelides proboscideus","Marmota monax","Megaptera novaeangliae","Meriones unguiculatus","Mesocricetus auratus","Microtus guentheri","Microtus pennsylvanicus","Mirza zaza","Molossus molossus","Mus minutoides","Mus musculus","Myocastor coypus","Myotis lucifugus","Myotis myotis","Myotis vivesi","Neophoca cinerea","Neotoma cinerea","Nyctalus noctula","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Ondatra zibethicus","Orcinus orca","Oreamnos americanus","Otolemur crassicaudatus","Pagophilus groenlandicus","Parascalops breweri","Peromyscus maniculatus","Phoca vitulina","Phocoena phocoena","Phyllostomus discolor","Phyllostomus hastatus","Physeter macrocephalus","Propithecus coquereli","Propithecus diadema","Pteropus giganteus","Pteropus hypomelanus","Pteropus poliocephalus","Pteropus pumilus","Pteropus rodricensis","Pteropus vampyrus","Rattus norvegicus","Rattus norvegicus domestica","Rattus rattus","Rhabdomys pumilio","Rhinolophus alcyone","Rhinolophus ferrumequinum","Rhynchonycteris naso","Rousettus aegyptiacus","Saccopteryx bilineata","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Smutsia temminckii","Spalax galili","Steno bredanensis","Suncus varilla","Sylvilagus floridanus","Tachyglossus aculeatus","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Trichechus manatus","Tursiops aduncus","Tursiops truncatus","Varecia rubra","Varecia variegata","Zalophus californianus"
"Cuniculus paca",0.780789032088869,0.788740318571055,0.761580132606569,0.827742381032959,0.775253069014533,0.70526319018274,0.746622830822558,0.789082155735568,0.846549040081594,0.817133102486073,0.832502744775149,0.782677129183109,0.809643092014781,0.90003563098798,0.754661514192849,0.799236643447947,0.778313091937577,0.840668085933079,0.895743694218656,0.749976645636697,0.826933190617766,0.81630252498144,0.809568605497016,0.817417041895638,0.836289745489562,1,0.776789174873331,0.809576923229952,0.743898111633708,0.77732093398279,0.788833925388147,0.757953443417854,0.765044905959352,0.801724082320621,0.782435617103483,0.600772358359097,0.810464919219196,0.811610017483602,0.792030360357011,0.822866046200403,0.847715966146245,0.878744350130384,0.843504525732299,0.845106096767485,0.844523032326187,0.846654524295591,0.84562804808354,0.84309505950705,0.825573354322576,0.834204267387445,0.83728176713479,0.831810128847285,0.824707286710086,0.839003811487336,0.800287384734991,0.841211873240061,0.849670988930621,0.822756401830841,0.850499831867867,0.891343633031417,0.759500328875078,0.851342270937737,0.774061235718845,0.806062425034916,0.850433146327174,0.742933375759806,0.849033013135558,0.771866492060624,0.810604548776763,0.819971469397364,0.822647108765227,0.820926358075767,0.827580275052793,0.806774070335599,0.802389736728556,0.831240608575879,0.863124463368215,0.802791302661056,0.707130469019627,0.778547793548808,0.82880856112374,0.826643474495711,0.77243611406891,0.777811369394869,0.804177221154578,0.824723436464529,0.816096300743366,0.752153909067562,0.831733031259778,0.823552974214264,0.824568474747881,0.841389476685161,0.825918873195632,0.832875911806097,0.761622904144076,0.800719597954577,0.789856650102455,0.75862273904979,0.845306458315778,0.841000999726708,0.792733915851342,0.804046418286039,0.790519292050613,0.79116406604463,0.791725058324829,0.803040316873959,0.796929618551435,0.81271314968274,0.803777136727021,0.78334942074837,0.807364054841238,0.810054368527165,0.743056109753874,0.803224594530332,0.754067641932364,0.83313888048563,0.860841738199593,0.850468034649191,0.801664157573667,0.827469739855474,0.777764368634386,0.754026041857401,0.815511415483835,0.681392308658912,0.803463622611836,0.853465828889498,0.847725775398727,0.768803191745271,0.788440332390359,0.770122673978974,0.841388878519369,0.843546889062179,0.834904360630585
"Cynopterus brachyotis",0.759214387954877,0.759948911585261,0.797561930374485,0.802883693742323,0.807729626093228,0.698230154188881,0.780171089704848,0.789635286553701,0.76639603102331,0.72592163614116,0.798670131842501,0.819467693302061,0.758415186793923,0.752226789747591,0.787303627285949,0.796376005842742,0.797013482304706,0.808268258125993,0.773255565113642,0.70570051529235,0.792851233754722,0.766230954909861,0.751981701623248,0.722959323864863,0.746119826574592,0.776789174873331,1,0.754177419421288,0.77979217944793,0.800116041324627,0.811471513265923,0.722224927766662,0.730401868178817,0.913715595928788,0.75175084644869,0.622594326033556,0.771156712245583,0.788213551864082,0.821778810024072,0.789954129553135,0.802610073397104,0.767935102505541,0.801296670166559,0.801935106476893,0.799635322341359,0.804082819410334,0.801921125514902,0.804143020053914,0.796046344459816,0.794103393260253,0.79263765881492,0.774597274077809,0.774780538589626,0.751080656273949,0.808782391174866,0.79711035794629,0.767022826240286,0.828789163468719,0.812620743944466,0.747507310768127,0.794342807815989,0.787642939546083,0.810956377060763,0.764962734792082,0.821546651503247,0.731948347265441,0.800061391376273,0.789857963927489,0.758286330270028,0.767727138394376,0.767556994537439,0.769701208172638,0.79854747642686,0.828048122974352,0.761326641151326,0.78244884574976,0.755028072438487,0.820778187547566,0.775464442504978,0.802377692368303,0.778404618653287,0.76900529914714,0.792278727870878,0.737673319125954,0.766224848388491,0.799460691204889,0.763791211997844,0.788726684635288,0.788778944960734,0.77376678935668,0.804802116252859,0.795989365685227,0.773528126373956,0.807107486897084,0.773163435139349,0.805144671956369,0.812976655432194,0.779825393422303,0.804518070026352,0.798235139123531,0.909534368582848,0.912224876391232,0.911678640800158,0.912094347376691,0.907158774090036,0.90841852232443,0.765787397099604,0.75878251953975,0.749666469610426,0.763901448616651,0.806222570225727,0.841737551434683,0.783373846884667,0.904740477431801,0.788650464544955,0.796576661080912,0.80701565284845,0.811662558215523,0.775130966254319,0.77738196516806,0.79315364083569,0.733213537841538,0.757371217840525,0.651573729311605,0.834660161145396,0.79734536392593,0.799329888946575,0.771720043222034,0.807393114051195,0.7986995155626,0.800224606911857,0.792226031283893,0.783210290391259
"Daubentonia madagascariensis",0.752419805281414,0.777352221070884,0.737531017814648,0.798428136824377,0.758774758467523,0.715118202817421,0.716498993400722,0.772986743974712,0.777427898785593,0.818829938702124,0.82120366034767,0.76055464933655,0.77616890283373,0.780185037950211,0.738376280679858,0.798402843205422,0.765110324842144,0.880359069578251,0.797798560721949,0.81201037590091,0.798428131147221,0.769759911745421,0.793326741939569,0.815745539947442,0.824865614000794,0.809576923229952,0.754177419421288,1,0.715618084393114,0.760081454127197,0.777595427858798,0.745476277513661,0.778227222906258,0.799469485754674,0.790365604511965,0.615510408714204,0.776801026569573,0.774697150956995,0.777377268173551,0.832044510803626,0.842200562524339,0.775371462901315,0.868072275337434,0.87805014152552,0.861077909585798,0.87691968504854,0.860785348605655,0.865996578865468,0.843899337398042,0.887510017257232,0.85238019612528,0.814173014241887,0.82082994531739,0.816401640956995,0.788766344456606,0.852929783495599,0.781314352573278,0.811519755395973,0.85556748175772,0.777280400304775,0.737860490380828,0.861948997952543,0.747652336736802,0.815124478174033,0.84235738664269,0.746280360499313,0.833703513321836,0.745739295006277,0.766218045480724,0.796198926647595,0.795477132894109,0.794328479323545,0.841993839085806,0.786497919686498,0.798899505292884,0.805483656072046,0.757993262972467,0.786004148259391,0.687355933749259,0.76067111995898,0.821750172100663,0.78991642965201,0.75198032924897,0.851238523687799,0.822000956973376,0.809456550494114,0.782968494104665,0.730286042344215,0.823615300568777,0.857524059445102,0.820751039432755,0.826813290255414,0.796426853836063,0.818171687025321,0.741592956247571,0.793145395220585,0.775274909693966,0.746574974874134,0.877949647089748,0.879789349594806,0.785170817956374,0.794616776924961,0.784499383295511,0.779766971761154,0.782315552774681,0.794015592044316,0.766123548465926,0.768220564134415,0.811105846571312,0.765843253909426,0.787663248236756,0.802131428281056,0.722971752688201,0.799432242794236,0.730106307133438,0.820823301335018,0.83459609368518,0.824715842589402,0.811137606371324,0.809823231599974,0.76164387661109,0.693399928582441,0.791151947298494,0.669080457456182,0.780588689236984,0.830657297466273,0.810745476952068,0.756025663220159,0.771869341667734,0.75659493985502,0.872184687731478,0.856382833151052,0.844384969045695
"Delphinapterus leucas",0.737990825658606,0.722528122509413,0.737234535641504,0.799159827991268,0.760438469719393,0.654779974587043,0.901853880607034,0.873950486792765,0.735228788931013,0.682292533333434,0.802780851418351,0.768765222724783,0.741239332998341,0.729402163788123,0.915688976848064,0.885738108326715,0.916446132623469,0.769063247034573,0.739003048195447,0.662619826653502,0.75934011519954,0.737116984379747,0.718473664953856,0.681501042554652,0.70194268019072,0.743898111633708,0.77979217944793,0.715618084393114,1,0.92135372707421,0.773279501400787,0.670582852096467,0.694519885299984,0.779743853169599,0.713703698483726,0.616511633149938,0.740155299809391,0.791700918364959,0.762977655922227,0.75784977486202,0.773412344100343,0.747988206079841,0.776265532695636,0.774721097291818,0.777498147637314,0.780927651022192,0.778750776942948,0.785631955057305,0.776549896030977,0.756875120803126,0.776330140535386,0.763515976927834,0.748925967844,0.710407380978048,0.90695940568413,0.777708228956634,0.734184074791442,0.781622104335677,0.795214114891498,0.718932791292322,0.928937741560884,0.757974026299844,0.76980346218072,0.747059544274233,0.812457907899384,0.704021141524369,0.760165313755946,0.899708142688904,0.72139748898775,0.735233364570424,0.732050712826583,0.735957632783956,0.773523663082833,0.778737331147809,0.722137140951653,0.746882308879214,0.731125641125808,0.770410034374047,0.743593466248756,0.754786709051224,0.768621316636885,0.737579455168935,0.73574995095722,0.705059189477558,0.741258476389772,0.799218180591708,0.740737578509029,0.935427999823822,0.785073188507046,0.738387945623346,0.796065164257314,0.760257425106557,0.734549203879298,0.802229298516721,0.899097897754399,0.748536816039923,0.757354732353967,0.878868365597009,0.776639367276263,0.769329126734706,0.786939820246969,0.789422225597947,0.790676299447885,0.793234596665063,0.786400621147295,0.785987479215591,0.754693249334784,0.734203865599153,0.704435289318138,0.740360005024316,0.759823361112054,0.795964542967495,0.748418483446882,0.781273399652458,0.749060758520482,0.756290688472392,0.773211027506129,0.778856841806174,0.757983608733466,0.744839880651285,0.906944662723515,0.712586900805794,0.728025189266362,0.622479574684098,0.785756784671232,0.76386354380276,0.775111373017773,0.75794083299015,0.919241070686809,0.922442192847519,0.766407733616381,0.764999967771162,0.762864501431324
"Delphinus delphis",0.748866413091184,0.745195900176418,0.753825112616575,0.818611198426608,0.7821112866933,0.680613955385976,0.893433512361747,0.898464807411987,0.757375195659702,0.72494859543492,0.83114153482737,0.784445865505132,0.771955758612612,0.760970843163093,0.95493466166717,0.929989627089387,0.95931392469241,0.809436545070663,0.777015771092703,0.702007360416092,0.790622046392432,0.767754624728286,0.758305052044639,0.723257158715097,0.738295544991811,0.77732093398279,0.800116041324627,0.760081454127197,0.92135372707421,1,0.794256307392952,0.704713567954587,0.7172495699914,0.80918581497956,0.73270551824945,0.605881694213014,0.7721845576941,0.803370178547224,0.790339391467667,0.784995951910086,0.809081520948563,0.771332042561143,0.814188438242473,0.814611399156236,0.814405007755312,0.817457535641509,0.816137611335557,0.820720269166311,0.81711790946909,0.801799791882849,0.812748999411857,0.807280785724778,0.786309741077336,0.744024420358385,0.954500199359519,0.815590802595764,0.771812210593435,0.813765906540537,0.83279721176324,0.752094611454859,0.959252853714358,0.799186358568864,0.776362384614137,0.777563300678742,0.84395262774567,0.729106680040208,0.797692161075801,0.90831539223232,0.750205324025853,0.76590947910125,0.769597545408212,0.770836198639232,0.805727290420048,0.797187036535743,0.750580705467171,0.783788031785199,0.750767101881898,0.796986379971147,0.726643078822811,0.776903811778022,0.811755916327724,0.77191265109138,0.751786071616611,0.738113714968564,0.772326894864874,0.822484139016396,0.768435357934417,0.953666900227529,0.819922510944363,0.776137818091955,0.815915091972697,0.797334044915341,0.770248647781066,0.826312744477612,0.917471304063327,0.775102022708716,0.783285270074241,0.894673307301236,0.810129974741211,0.804178379668452,0.808721563662321,0.812558018050912,0.811939264292057,0.812327546744063,0.808644235342997,0.813686464892858,0.778917418756832,0.763735636403048,0.748991174718058,0.761330695396389,0.793184505245224,0.810642539476743,0.750360841448707,0.809794776530508,0.751963274116264,0.79366239202362,0.804390658418031,0.807619780305865,0.792172861229118,0.777550904563794,0.961228417930964,0.727590903798465,0.762986866956545,0.64650618143676,0.804143163559883,0.797250662343071,0.799793926576572,0.774917044442776,0.982620080194222,0.992652735192749,0.808833417857735,0.804993992473685,0.804424845524899
"Desmodus rotundus",0.759019388265913,0.76963084957956,0.806874255032273,0.813198275962048,0.893976761570819,0.695737911664152,0.774079833804224,0.787682487356719,0.769459506036553,0.742716689522657,0.804822941540271,0.914814556318935,0.778185530270823,0.765205811059665,0.775822401397685,0.799482142233805,0.790291311241375,0.809497821246831,0.792488568808628,0.71868504615051,0.801027689620016,0.784594289002337,0.774688433970387,0.7465698722001,0.757839893584603,0.788833925388147,0.811471513265923,0.777595427858798,0.773279501400787,0.794256307392952,1,0.724180823472302,0.741771704452402,0.832818322033296,0.76248044066193,0.61773568908734,0.783288341148549,0.798965047494215,0.83844113955379,0.799740433006475,0.815637374628918,0.779132105991236,0.80816073400196,0.80914344068692,0.806026664766918,0.811853094494181,0.808239120656896,0.812641284760118,0.797343072591195,0.797209536780908,0.798891870636487,0.790167369126113,0.791449447060344,0.767474002776673,0.806981466338473,0.805747062637993,0.761029951163187,0.841989770889891,0.828956167741442,0.755203953021906,0.783482735655612,0.806660654339794,0.907467501418611,0.773771731487618,0.830823107676465,0.73027434814079,0.813906286457339,0.784415174923736,0.76926377303293,0.783469612526529,0.785131892743041,0.78607350452584,0.803340880182643,0.844861895742893,0.76903693819969,0.786396394623228,0.76496466009954,0.84522318575574,0.780922910329267,0.82433955701758,0.793491292277727,0.791317688535184,0.809990245310055,0.754697769641581,0.777868690068979,0.806540729571206,0.78318171426568,0.779111942723081,0.802872013963781,0.782030818126549,0.808235066587979,0.808688892110141,0.791166594544349,0.813542301743585,0.768842549386075,0.903324068660555,0.90812794587668,0.774789668864911,0.814427766355403,0.812970031022014,0.828639582399473,0.83892342104708,0.829312598657624,0.832581044502614,0.82842551566719,0.833902475661735,0.778850966667129,0.775154760680194,0.759420311736874,0.766540996991969,0.811588206528969,0.843275811475759,0.809556006239914,0.828325873412462,0.811040780868414,0.802613605205511,0.818668491278931,0.822975374084702,0.781799352331744,0.785774969110637,0.786679260158237,0.74733247875332,0.780041078527048,0.645208089241615,0.851907535039453,0.810573625938161,0.813923323073934,0.764106988093979,0.800497662000601,0.788535446757014,0.811939307334583,0.808183002838878,0.795410909433913
"Didelphis marsupialis",0.722960643091497,0.704708770934662,0.698716125991692,0.754359712069104,0.712573888833499,0.66010365694989,0.665708748776183,0.720514146264296,0.733251141725826,0.725462233504887,0.760203257468635,0.714728574457496,0.739532055466808,0.734017083117647,0.689929610758009,0.730863849215797,0.707037742346863,0.774112009667258,0.757456261019698,0.701474682948965,0.759752566097722,0.742181023026208,0.754461244016763,0.715583055453502,0.72775198282945,0.757953443417854,0.722224927766662,0.745476277513661,0.670582852096467,0.704713567954587,0.724180823472302,1,0.699469940267773,0.751624722263257,0.73144730007824,0.562399543460164,0.753332578380685,0.729580427658058,0.73758713915358,0.747082669053514,0.773914876176957,0.731659774303397,0.765364240885145,0.770504739155823,0.766869471901718,0.771070519884002,0.764172972559998,0.76456958616164,0.749292838185183,0.766796507822638,0.755489643890885,0.762767491404528,0.755747358663067,0.731113008042336,0.724133383412391,0.767421740974032,0.737572663003571,0.764097321626417,0.779468163968368,0.727453212185576,0.68820217301026,0.774580462326856,0.707028131361918,0.742979555237434,0.775276717205286,0.705413734740514,0.778147505319623,0.696314914861696,0.739423813759653,0.766327368479869,0.770945461551811,0.767898699254242,0.763515051581632,0.738652580557817,0.74404424708599,0.773848155287,0.724050006590123,0.741823287072518,0.652170603320608,0.725133420736164,0.763062958816369,0.763072689080179,0.708299840312068,0.726676294762618,0.743076159723483,0.745465973956138,0.753251511363635,0.669760609654259,0.767724071998071,0.761503240251863,0.746168508533568,0.772677886375993,0.763199971335296,0.755279381435533,0.7058391108189,0.732319264232185,0.72556392684544,0.688567658243567,0.769045445897842,0.764322575793255,0.734035107855354,0.746066492108782,0.73381129291932,0.732702184242038,0.733591145451922,0.745441574945252,0.73534382250148,0.749411271453979,0.754008717787959,0.730152281046696,0.745243781471327,0.749986572820897,0.672486261122042,0.753169384598467,0.676891290007666,0.774974778923285,0.77353476374687,0.769707000598868,0.745487072918415,0.75779352551013,0.708284693156264,0.685773024187245,0.743142346217212,0.708361565472426,0.735018203236191,0.778032980696884,0.760046793010698,0.712819031637154,0.714859361926177,0.700382184267834,0.781158314154598,0.772397127590681,0.758904164518344
"Echinops telfairi",0.725877008601959,0.791932633859473,0.717493818753319,0.767606730740373,0.737404680029012,0.708167028556932,0.68997608654728,0.731532311506335,0.752632594553423,0.768000326324692,0.769871108783431,0.741710324815,0.712594146448673,0.74215271251849,0.70313243305342,0.752636019186602,0.722337916590631,0.777005771610444,0.744037308046838,0.74848513830116,0.748862371495746,0.725844356766958,0.722783643041211,0.762950982090613,0.779572044382644,0.765044905959352,0.730401868178817,0.778227222906258,0.694519885299984,0.7172495699914,0.741771704452402,0.699469940267773,1,0.751764645325541,0.780079436050161,0.641269216168177,0.730899593449942,0.750296681688559,0.742710208206894,0.771474727939117,0.773434593571439,0.742384591362376,0.764173147965297,0.771235232272047,0.762335784161116,0.768757965827275,0.760110696085509,0.762527325790966,0.745167306409372,0.77580880610694,0.752437854160074,0.748405171898974,0.744426559233315,0.779787297536735,0.751101619575995,0.756483025837787,0.728746889075708,0.75680955743951,0.777669069231293,0.743073868742113,0.711642360062362,0.766959557904787,0.735120662855065,0.740151390102194,0.77755424967773,0.726836885503046,0.760083300101773,0.718228766243158,0.732219691882456,0.73976870755582,0.740748460840211,0.742519098241566,0.748661017405162,0.754089491485997,0.75963464530958,0.748983695619017,0.723574824298468,0.74608105361483,0.698010137109196,0.717593472017383,0.751204602368489,0.732765338871956,0.734066501643655,0.774996014384339,0.744354828531537,0.764874384667873,0.728064904917139,0.708109780073562,0.764508099864972,0.771359995995997,0.775187371130701,0.77077471736443,0.746706736689858,0.771670686435174,0.688428651550676,0.758464691137578,0.740298949698092,0.71035440909133,0.770138002714885,0.771097626157089,0.744766273686655,0.754714161171498,0.748175828054294,0.749930393370629,0.743570627579195,0.749245949089606,0.726487296777953,0.725314114823651,0.744780999880328,0.724662256122646,0.746558027148869,0.771507004196573,0.709956922834028,0.752837025795041,0.718383344092097,0.762676350279186,0.771553585892999,0.764557263051839,0.745349471997495,0.747568365895388,0.709710402700087,0.6794901191911,0.730978460290878,0.6477457720738,0.74771553565466,0.765782207656522,0.758539558737557,0.736128352929278,0.732094930102197,0.717396666266667,0.764665822404866,0.75442233781691,0.774976774992261
"Eidolon helvum",0.775353426146598,0.778461368798378,0.799753233084486,0.823628167584489,0.814426189240945,0.713155213207696,0.783450344728622,0.805768944132253,0.782563216838665,0.754722800914104,0.822566453172398,0.827930276251185,0.7795626601834,0.778063768601076,0.794552800961132,0.8190519903732,0.810596894104488,0.831577775853023,0.798991678946515,0.736598006696243,0.819557048818095,0.789266117915486,0.779379476165331,0.752232380434562,0.770148878255755,0.801724082320621,0.913715595928788,0.799469485754674,0.779743853169599,0.80918581497956,0.832818322033296,0.751624722263257,0.751764645325541,1,0.776678339704754,0.630349205122666,0.789289517795924,0.811774492593394,0.828878789946425,0.819041296328201,0.832391534891204,0.784316749930223,0.824053525767763,0.827743930842917,0.82170064805958,0.827776597898658,0.822820102827011,0.826634218708218,0.813927441427954,0.82043081225533,0.814809403697687,0.805052049811679,0.799851692810464,0.777326067119084,0.823200754501928,0.81633586312283,0.777095566697182,0.854209083122674,0.848132961080431,0.769177801190687,0.800886084324237,0.819142670696428,0.819110152432534,0.787329508511657,0.847282546940065,0.748757223399737,0.827278692385664,0.798452883677262,0.777981420223281,0.793523744021353,0.791099992966427,0.791855728517395,0.822769820686619,0.837127468915747,0.786342377159895,0.80910287488309,0.771291600559442,0.834537814322783,0.768832424112579,0.817670442599594,0.810738667431889,0.793692793576772,0.798802861795841,0.766090597256558,0.790333955620885,0.824243443984728,0.788783046402822,0.793895116132527,0.819198871568478,0.797514886949139,0.832172161658739,0.829323856414298,0.798147621437861,0.835050665759016,0.781143128362504,0.827122840902401,0.829004440432159,0.787449587013028,0.834565686674357,0.828412531143943,0.937552121241382,0.943667946001749,0.93756661317586,0.938847062013615,0.936745502440494,0.941634118983747,0.789111153148059,0.785365844790893,0.784521168252194,0.781205108671957,0.825023726197834,0.865316215405051,0.790152602223508,0.937161416005816,0.79385087789938,0.829377331831767,0.835765821380003,0.837904463581809,0.79759071786606,0.803605490447095,0.804794459657266,0.743592839574078,0.785757886931306,0.670833774064375,0.84936554815427,0.827153734426988,0.82585924914947,0.786677088776415,0.815943635070266,0.805081418941091,0.832642965189215,0.822801359583816,0.818707063285141
"Elephantulus edwardii",0.778373643619818,0.806186340422692,0.735740565829478,0.782962757398362,0.754313902816328,0.719304557882612,0.710453672187163,0.742763213933577,0.78349930968111,0.764575126761417,0.793681436517696,0.76019609327421,0.7483950996162,0.757034871668074,0.710865592082517,0.761953114866364,0.734074908930089,0.791270330627334,0.769288286050136,0.74646401695229,0.777418779353885,0.754690472926031,0.765322463203503,0.766047560852222,0.775786290044499,0.782435617103483,0.75175084644869,0.790365604511965,0.713703698483726,0.73270551824945,0.76248044066193,0.73144730007824,0.780079436050161,0.776678339704754,1,0.753861290605388,0.758133312895053,0.775485645757503,0.760731103984567,0.791930997845544,0.793743250957567,0.747057710158569,0.78060751260289,0.788331482695733,0.779981337668842,0.787094994238,0.776525183731128,0.779813427612906,0.76540124767338,0.790825927452566,0.76848857462581,0.760338140044348,0.771095943937587,0.779377968615768,0.76189142133023,0.776307257563193,0.747431180941089,0.788369756773574,0.803765663625497,0.7475669211521,0.726185277849287,0.787855321252992,0.758674879333676,0.760558604925479,0.801135342599539,0.849859246708347,0.802578852112633,0.735530015983308,0.756765862974735,0.770145471595649,0.771053371649653,0.776374548882678,0.768660272179197,0.773648751561836,0.785483243359667,0.773870481787128,0.742578424791206,0.767844120818308,0.713858726985926,0.747479699816487,0.762035324897918,0.770436092743958,0.747146395271684,0.76941166955381,0.767048094835666,0.779382310140977,0.762578919640985,0.720896799485939,0.786065441168655,0.783729397319216,0.79084837166306,0.804747627743902,0.772909362136334,0.791593508426453,0.701703066492102,0.782568909859408,0.767399523554251,0.721386029727544,0.793747781226368,0.793428581299616,0.762367724090599,0.769978150970306,0.764945307808291,0.766224436454167,0.763483544550029,0.765690361139483,0.751197859415181,0.755839957018277,0.774891555843346,0.770332194120576,0.765384537888172,0.795201583879018,0.742665186586503,0.77854107042557,0.748268433552337,0.793251091104996,0.801451648131926,0.794560497216865,0.762515844167838,0.78091916237973,0.727923629729053,0.730326417575639,0.757621133757879,0.648922039195999,0.772731439519962,0.800630920468412,0.788550066492645,0.745679017387817,0.744234320852666,0.729195636329047,0.792476948918223,0.78092026291545,0.786021296448547
"Elephantulus myurus",0.625711281133327,0.660495591161037,0.604347642186053,0.632229771374239,0.638123594182006,0.613559064787497,0.607311612639783,0.617395243236702,0.620578568611333,0.605498309554578,0.634713790995973,0.631915820114213,0.565261693658843,0.56925031510021,0.598857759860761,0.616108276493906,0.603204364934153,0.623508896532622,0.579616591635677,0.586120873462176,0.585575329225003,0.576449821344095,0.582530627021837,0.59786630434399,0.625729018699857,0.600772358359097,0.622594326033556,0.615510408714204,0.616511633149938,0.605881694213014,0.61773568908734,0.562399543460164,0.641269216168177,0.630349205122666,0.753861290605388,1,0.584031127399365,0.634135089631938,0.618136135962464,0.636685640431803,0.611906748942203,0.580170816227,0.612667654460949,0.619483649316656,0.612975173692077,0.626782785015788,0.604225997649247,0.620948498113317,0.612518479874362,0.628049218973434,0.600636420254715,0.591872769312109,0.594647546914058,0.627610052052377,0.627360385900028,0.6011434871489,0.600348852727069,0.620480672596139,0.641147633034881,0.582716110599245,0.62644033929436,0.589836521425493,0.649456508337902,0.598745709420147,0.635677524373323,0.710684415991014,0.610647099090283,0.627362167456066,0.575458402105077,0.594307219462464,0.578694276012384,0.593407897975803,0.606094148144697,0.619316662906567,0.606055083365007,0.592764262341324,0.569016718566748,0.606351760783092,0.655559698450686,0.590382889197173,0.600848519589586,0.577861672952218,0.596675508408083,0.599536363502549,0.607871461519919,0.643785697515027,0.569769973359305,0.63201862642614,0.623042189988448,0.612184382291192,0.646995451539305,0.610652944262247,0.590062915763747,0.645203181493084,0.560677354663738,0.63216685749269,0.641021221677466,0.605841457409263,0.620230116681158,0.612352765040058,0.632887945988382,0.624835214704792,0.637716756320708,0.6417165986304,0.624986811842824,0.615793346994641,0.589895469492005,0.559053835760922,0.590052279593825,0.615678959557065,0.597784804978034,0.659926730220537,0.639592907496728,0.634937118935559,0.637260582637986,0.624669074863263,0.620777719152574,0.62433346293259,0.587386932641562,0.592233769270217,0.595295697915364,0.555230524013606,0.560170349249411,0.519028670062138,0.626712887457337,0.605425022888384,0.621773101852223,0.617806470661841,0.610413543443905,0.615235237069185,0.623829330026598,0.590111228612212,0.6306890830386
